Author,Title,Review,Rating,Dates,Restaurant
"Dannytravels73Sydney, Australia","Bland, and no servicde","Not a great opinion of their food. Came highly recommended for local Malaysian food.Disappointed with what was delivered. Even the waiter was surprised by the plate - sparse - and dry. 3 meat dish.Chicken was just full of bones, minimal meat. Not worth the time to dissect...Beef was as dry as the rice.To the credit of the team - they agreed it was bad form - and refunded all - and offered free ""buffet"" food- but i moved on. Show less",1,Reviewed 1 March 2017 ,Paya Serai
"Peng Khuan FKuala Lumpur, Malaysia",Wide range of buffet spread,"A fairly popular place for tucking into a variety of dishes, Paya Serai is busy on weekends and during festive days. Book ahead to ensure a table.My family has always enjoyed dining here as the service is good and there are enough food choices to please all our taste buds. There are soups, salads, mains, meat carvery, curries, rice platters, breads, pastries, ice creams, fresh fruits and lots more. There's no need to worry that someone may not find something he or she likes to eat. The only fear is over indulgence as it's an all-you-can-eat kind of outlet.Show less",3,Reviewed 14 February 2017 ,Paya Serai
"kelapa44Louisville, USA",Disappointed but maybe we came at the wrong time,"We have been here a few times before and was happy with the spread but the lunch spread on this Monday was terrible. There was barely anything to choose from. Even the noodles had only tom yum as the soup instead of usually a curry soup or a soto soup. And there was only 1 strainer for everyone. There was no Japanese station or roast beef / lamb stations / or seafood station. The indian selection had only jeera rice and 2 curries. The satay was nice though.We were told that the chef was away (this was 26 Dec) so maybe this was likely. When we asked the manager, we were told that lunch spread was ""normally"" like this and it was the high tea (12.30 noon - 5pm) on saturdays and sundays which had much more selection. So maybe we came at the wrong time.Show less",2,Reviewed 26 December 2016 ,Paya Serai
Geetha P,A terrible dining experience,"Our yearly outing was ruined by lousy tasting food, not frest seafood and slow service to top up. Never again.",1,Reviewed 16 December 2016 ,Paya Serai
"Isaac976Singapore, Singapore",Delightful and well trained staff,"Food spread are usually similar to every other hotel, but what makes Paya Serai different is not it's food but it's staff.I want to thank all staff this morning 9th December for being on the ball and greeting every guest with a big Good Morning and smile. This is what makes a hotel different from others. Keep up the energy guys.Special shout out to Mahendra,Shamsul for keeping a tight shift, Shahrul and Ismail for being attentive on the floor, and last but not least to Saide for making me a mean ""roti"" hot and crispy justShow less",5,Reviewed 10 December 2016 ,Paya Serai
"MiinHway FKuala Lumpur, Malaysia",Cozy Ambience,"Went there for dinner, selections were poor, only local fair, mainly malay or nyonya dishes. Not much cold cuts too, there are limited choices of seafood available, and the crabs look miserable. Food taste was mediocre, there was a wide variety of salad though. There are only two types of soup served, mushroom soup and si chuan soup. Sichuan Soup was starchy, but I liked the mushroom soup which was pretty authentic. Drinks are not inclusive inside the buffet price, therefore you have to place order with the servers. Service was relatively slow and the air conditioning vent was not working at the corner we were sitting. I was practically sweating while I eat. The main saving grace was the chocolate fountain in the middle of all the food served. You can dip the marshmallows, fruits in chocolate, which was quite fun. There are also a variety of cakes on display. The environment is pretty cozy but otherwise the food spread is considerably poor and does not match the amount of price you pay. Will not come again.Show less",3,Reviewed 28 November 2016 ,Paya Serai
"TravelistajenKuala Lumpur, Malaysia",Great buffet spread for every meal,"There is always a wonderful buffet spread at this restaurant, whether you are here for breakfast, lunch and dinner. They are also very popular for their Buka Puasa buffet which is their annual event. Food here is good and with so much to choose from, you will overeat! Service is excellent :)Show less",5,Reviewed 26 November 2016 ,Paya Serai
Nuzul I,Good dining place for large group luncheon ,Simply love the lunch buffet spread. Not too much and not too little of variety. Ambience is also pleasant for a quick catch-up. Deco is simple yet pretty,4,Reviewed 15 November 2016 ,Paya Serai
"JamesKMTanPetaling Jaya, Malaysia",Expensive ,"I was having buffet lunch there with my client. I found the spread to be average. Most of the dishes were typical local fare with a mixture of lndian, chinese and malay. I noticed that once the salmon was finished, they didnot replenish it but substituted it with some local chicken. The ambience was nice but the price of RM99 per head was way out. Show less",3,Reviewed 19 October 2016 ,Paya Serai
"timothy_lohSingapore, Singapore",Breakfast time is a nightmare!!!,"The hotel offers breakfast at this restaurant. However, due to the large tour groups that stay in the hotel, breakfast time is always a nightmare because (i) they are loud, noisy and rude; (ii) they take all the food without consideration for the people behind because they share it with the rest; and (iii) they are not hygienic as some of them will use their fingers to pick at the food.Show less",2,Reviewed 10 October 2016 ,Paya Serai
Claibrid,"First grade service, consisteny food quality",Always a pleasure coming back to stay at the Hilton. They really go the extra mile to make sure you're happy with your stay.,4,Reviewed 28 September 2016 ,Paya Serai
"Dinesh2082Perth, Australia",late night supper,"after a busy night brought the family to Paya Serai at about 23.30pm for a late night snack. We were greeted very professionally, menus handed out and waitress took our orders really quickly as we were hungry. The meal came out promptly and we enjoyed it very much. Impressed by service of the safttShow less",4,Reviewed 22 September 2016 ,Paya Serai
leimenamiracle,Favorite Restaurant,"The restaurant have a lot of food and beverages choices from Malay, Indian, Chinese and Western
Quite nice food for all",4,Reviewed 16 September 2016 ,Paya Serai
Sunshine Z,always been a favourite,"meals at paya serai hilton, has always lived up to its standards from many many years ago. we used to come here, as a child til now and it is very well served cooked dishes. always a favourite",5,Reviewed 10 July 2016 ,Paya Serai
Lin1177,My all time favorite!,I have been to most hotel restaurants in Petaling Jaya and Kuala Lumpur area and Paya Serai is one of the best! Awesome buffet spread with local and Western food.,5,Reviewed 8 July 2016 ,Paya Serai
"lalalyzzPetaling Jaya, Malaysia",A Let Down,"My family and I were here earlier for their iftar/ dinner buffet. Well. Now. I have a lot to say. First: The crowd: Glutton and I must say, almost barbaric. It was as if they couldn't grasp the concept of attending a buffet. There was no system and everywhere I looked the place was nothing but an eye sore. Kids were minging everywhere. Second: Foods were not replenished immediately. The guests had completely emptied some of the dishes 10 minutes into the buffet. Third: Plates were only available at 2 sections. At one point I wanted to get hold of some lamb curry that was located near the cashier. I had to hustle through the crowd all the way to the back to get a plate. I don't mind the wait & the walk. But like I mentioned earlier, the crowd could easily get on your nerves. Fourth: Plates, glasses & cutleries had stains on them. Also. When we arrived, we were short of cutleries & napkins. Fifth: most of the servers ignored us. There was a nice Nepalese lad, Deniya, the only one who never failed to attend to us. Sixth: when I asked the staff where to get certain dishes, they didn't know which was which and were just as completely lost as I was. Seventh: Upon payment, we were asked how many of us showed up. (We initially booked a second table for our dear Mom and her friends. We cancelled it before the buffet since the crowd was inappropriate for a reunion. They had their dinner at Genji, a Japanese restaurant on the first floor). When we said 3 (only my sister, myself, and my brother were evidently present), the cashier, Azuna or something, snickered and condescendingly asked ""3..? Really? Are you sure? 3 of you?"". To each of that we nicely answered yes and nodded harder than a bobblehead. I wasn't having it. I went, ""Don't you believe us? Don't you need to have trust in your customers should you wish to earn it from them?""She did apologise afterwards when she gave us our change. We didn't leave our tip there. We tipped the servers in person. And so should you. Eighth: Food: I wish I didn't have to do this. But honestly, it's merely decent here. Nothing was good. If you're looking for a traditional cuisine be it Indian, Malay, Chinese, it's not worth it. Ninth: Cleanliness:The worst part was the arrangement. Floor & food stations were dirty, there were food bits and spills everywhere. Utensils were oily and disgusting. Again this reflects back on the customers as well. Drinking glasses were placed upward (unhygienic). There were plenty of used glasses amongst the clean ones. Again, the crowd. Tenth: buffet for 3 was RM 357. I don't think it should be that expensive given the food quality & service weren't up to our expectation. Eleventh: Parking basement: Looks sketchy. A complete maze. If you have thyroid and failing eyes like me, you're not gonna enjoy circling around the narrow maze. The building is basically just old and hasn't been renovated.Our huge car couldn't manoeuvre around certain corners. (We are fatties. Hence the cruiser)Twelfth: Parking is expensive here. RM 18 per entry. Everyone was given an RM 8 discount. Nice gesture. But looking at the parking bay, you'll be blown away. Some were upset to find out the parking fee. They had that 'yong soi' (black face) look on them. Despite everything I've mentioned, I was here a few times years ago. The last was 2 years ago. Buffet was better then. Maybe à la carte's better here. Who knows. I'm not gonna give it a try.Show less",1,Reviewed 4 July 2016 ,Paya Serai
Simon6511,Simply Good,"This is a great place if you wish to bring your guest to dine and enjoy Malaysian food, though the place is crowded, the food is nice, the waiter and waitress are friendly and the selection for the BUKA Puasa is just great",3,Reviewed 28 June 2016 ,Paya Serai
"ARuemKuala Lumpur, Malaysia",An old favourite for the locals,"I went to this old favourite breaking fast venue for so many years. This time around the price has gone up substantially. Their buffet spread is as usual quite a good variety. But then you can only eat so much. All in all this place did not disappoint us. They have a bit of chinese, a bit of western and of course malay spread. But I feel the service could be better, but then at breaking fast with so many patrons it is difficult to cope. On normal days when the crowd is not as many their service is better. Show less",4,Reviewed 26 June 2016 ,Paya Serai
Eddie T,Nice Buffet Lunch,Having buffet lunch with business friends prior puasa month 2016. Decent choices if foods and the India and Malayu recipes were nice and I liked it very much. The satay was good and taste originally like the satay from typical kampung melayu. Waiter is friendly but less attentive due to peak hour or shortage of workers. Environment of restaurant is good and cosy to have meal. I will bring my family to try their buffet again for the next visit yo this Hilton PJ Hotel.Show less,4,Reviewed 12 June 2016 ,Paya Serai
"maj0raSeremban, Malaysia",An Auspicious Occasion & Great Food!,"Our family members have visited Hotel Hilton PJ especially, the Paya Serai restaurant. Wow! the Buffet spread are fantastic with varieties with delicious taste.The restaurant is large and guests can move around easily with nicely arranged seats. This time around, it was an auspicious event of my beloved wife Ruth Mary Karam Chand's 70th Birthday specially organised by our children & grand children.Special thanks to the Restaurant Manager Suresh, the Chefs & all the staff, especially, Linda, Mustapha, Andy & Kadir who made this event a memorable one. We all enjoyed the delicious dishes & will come back.Show less",5,Reviewed 8 June 2016 ,Paya Serai
TonyA3598,5 STAR PRO,"I truly regret going to to Paya Serai Restaurant for buffet. Firstly they charge you for water and as I know all 5 star hotel serve free water at their restaurant for guest dining at its restaurant but not Paya Serai. To pay 110 ringgit for buffet that verieties are limited and quality of choices are as good as 2 star hotel buffet and then charge for water is so rediculous. When I argue about why they dont serve water, their supervisor indicated that they only provide pipe water n it is not hygenic.. If their water is not hygenic then the food is not hygenic tooShow less",1,Reviewed 6 June 2016 ,Paya Serai
SAS3812,Great Food,"It has both local and western delicacies. Lots of variety that I could only sample some of the food. Very friendly staff. Good ones: fish soup, crab meat soup, asam pedas.",5,Reviewed 19 May 2016 ,Paya Serai
"Max1968ITRome, Italy",ok,"the place offers both a buffet option at 110 RMY or à la carte. Being alone and quite tired I chose the latter. Nasi Goreng was good but not memorable, the tropical fruit platter big and fresh but I was expecting something more than a few bits of papaya, pineapple and the melon and watermelon that I can find also in Europe; price was 83 MYR which is very ok especially if you're used to Hilton buffets in Europe. Very friendly staff.Show less",3,Reviewed 19 April 2016 ,Paya Serai
7SE3,Good Breakfast ,This is the PJ Hilton coffee  shop.The breakfast is served as part of the room free.The choice is very good they have Malay South Indian Chinese and western choice.The breakfast is tasty.The service is good.,4,Reviewed 28 March 2016 ,Paya Serai
"hanzer728Kuala Lumpur, Malaysia",Great atmosphere but poor quality of food,This is the 3rd year in Paya Serai for our CNY dinner. Most of my staffs love Indian food and Paya Serai fit that bill. They used to serve good and taste Indian Buffet but I cannot say the same for this year neither can my staffs.The quality of food especially the spices used and taste has deterioted so much the Indian food tasted like the other Indian restaurants that you find in PJ (2 Star food quality) tasteless and not spicy (I do not mean chilli hot but spicy).The chicken and the vegetable dishes were all flat tasting and this is not Indian food. The choice is also limited but this is not an issue as they might have less Idian crowd. But its was the taste of Indian food that matters.Our staffs use to go to India for jobs and they used to equate Paya Serai Indian food as comparable to that of hotels in India. But it's not anymore ...look like we need to go somewhere else for for 2017 CNY staff dinner.On the brighter side: Their service is excellant...thumbs up...Show less,2,Reviewed 15 March 2016 ,Paya Serai
"Jayakaran MPetaling Jaya, Malaysia",The service is better than the food,"I've known the Hilton for a long time. And it used to be really good place for a meal. The buffet is not something I look forward to in any hotel but if it is with entertaining people then sometimes it becomes necessary. They have a huge buffet spread and it is very difficult to make decisions. So I do some sampling, small portions and I find the food just about above average, no dish standing out as spectacular. The service however is still excellent!Show less",3,Reviewed 14 March 2016 ,Paya Serai
Travel-smart-asia,Nice buffet and good service,"There was quite a variety of food for the buffet breakfast. There is mix of Asian and Western food. The pastry, especially the croissants were well done. Excellent service crew.",4,Reviewed 12 March 2016 ,Paya Serai
"Chin-FahKuala Lumpur, Malaysia",So so buffet breakfast but service was fantastic,"I took my son to try out the buffet breakfast at this restaurant. The welcome from several of the staff was fantastic. And every now and then they came to check on things, their sincerity showed. However, the buffet food was just so so. The local spread has local Malaysian, Indian, Japanese with the usual food like Nasi Lemak, Roti Canai, and such. The taste was kind of bland, and did not stand out. Overall, it was an OK experience.Show less",3,Reviewed 20 February 2016 ,Paya Serai
"MicLawMLKuala Lumpur, Malaysia",Fantastic Buffet & Excellent Staff!,"We opted for the buffet as that was the best option when dining with a group of people with different tastes and preferences.The food was delicious. The buffet spread was not opulent or luxurious or excessively abundant, but the offerings were more than adequate and very tasty. Kudos to the culinary team for their excellent choices and skills as well as in ensuring every dish was freshly refilled and stale remainders quickly removed.The service team was generally attentive but could do with a little more attention to detail as there were incidents of food mislabeling i.e. fish was labeled as a vegetable, etc.Also, it is strange to charge diners separately for drinking water as there was only coffee and tea included in the buffet. If it was too much trouble for service staff to keep refilling glasses, maybe it would be easier to just make available water decanters or dispensers for self-service.Overall, Paya Serai offers a respectable representation of great Malaysian dining experience... delicious food, great service and homey ambience.Show less",4,Reviewed 12 February 2016 ,Paya Serai
oshe O,Hilton PJ has the Best rooms facilities among the few good hotels that i have been in Kuala Lumpur.,"Best room condition, with high quality rooms services. The crews are the best and always there to fulfill the customers needs",5,Reviewed 21 January 2016 ,Paya Serai
raiadeel,Fantastic,Good food and fantastic masala tea out here. The staff here is much more attentive to detail. The service is quick and efficient as well.,5,Reviewed 16 January 2016 ,Paya Serai
Kathy K,Paya Serai Restaurant,"Friendly staff good ambience. However, there is lack of consistency in the food preparation. Many a times our food comes prepared differently from previous times. One time, our BLT came without the pate. Several times our grilled salmon came without the side vegetables.",3,Reviewed 11 January 2016 ,Paya Serai
roryjdoyle,Good range of buffet,Good range of lunchtime buffet in this restaurant located in Hilton Petaling Jaya. Discounts for kids but drinks are not part of the buffet package.,3,Reviewed 30 December 2015 ,Paya Serai
tkzrea,Not as great as what it used to be,"I do come to this restaurant quite often, previously for business lunches but now usually for a business drinks only. Sometimes I have the family here to dine for their buffet here which has been almost an well known attraction of this restaurant for many years (I am talking about at least 20 years). Up until recently, I have always thought the food was above par but now I have come to believe that it is now just average in taste, especially when one considers the prices they charge being a restaurant in a five star hotel i.e. The Hilton. The standards and taste have dwindled over the years and as a regular patron, you come to realize this quite quickly. In fact, whilst having to relax at the lounge recently, I decided to ask for on the menu pepperoni pizza and what they served me was a small plain pizza topped with sliced frankfurters. I don't think this should come from a 5-star hotel.Nevertheless, I must say the ambience is still cozy, despite having a lobby that is usually filled with people. The service provided by the staff there is also very good. Unfortunately, there are times you get smokers in the lounge which is located in front of the restaurant. For some reason, the management do not discourage them from smoking, but to be fair, this occurrence appears to be lesser now. On the overall, this restaurant and the lounge in front of it do provide services which is of acceptable standards. I would probably patronize the lounge again as it is a very convenient place to have a business discussion; given the nice set up. However, this may not be enough to persuade me to bring my guests or family for a meal any longer since the quality of the cuisines and the presentation have not kept up with present standards. One must consider that there are many other restaurants to choose from in that area given the prices this restaurant charges, and unless the management does something to improve it, I am afraid their patrons will be limited to mainly their hotel guests; which may not be aware of the presence of nearby restaurants.Show less",3,Reviewed 21 December 2015 ,Paya Serai
"LynD827Petaling Jaya, Malaysia",Not what we expected,"We dined on a Friday night. The place was not busy and we were ushered to our table. Unfortunately a chair was dirty (wet) and we were ushered to another table.Opted for buffet. There were different sections for different cuisines - Malay, Chinese, Indian, starters and dessert. Each section had about 3-4 dishes except for starters and dessert which had more. Food was not bad -- could have been better considering the small number of dishes available. Drinks are served at the table. Tea/coffee is part of buffet.A sore point was some dishes were not placed as per labels. e.g. Label says Malay Kuih but options were definitely not Malay Kuih. In fact assorted Malay kuih were placed behind the chocolate fountain (opposite side of the table), giving you the impression it is part of the chocolate fountain fare.Also I felt one or two dishes could have been categorized better (e.g. Chicken soup with Chinese herbs placed under Malay section as well as lamb soup commonly found in Mamak outlets).Show less",3,Reviewed 11 December 2015 ,Paya Serai
"nellielimKuala Lumpur, Malaysia",Good selection for buffet,"The Hilton PJ has been around for a long time and serves a good selection for its buffets. Cuisine is Malay and local Malaysian style cooking. While taste has always been consistently average, it does offer reasonable pricing and convenience for folks living around the area. Service can be improved.Show less",3,Reviewed 17 November 2015 ,Paya Serai
"zainali_12Kuala Lumpur, Malaysia","Good food, outstanding service","My family went to Paya Serai for hi tea recently. We were very happy with the food selection which was mostly tasty. We were especially happy with the service. The servers were attentive and quick to clear the used plates from our table. One of the servers, Mustaffa, was especially commendable - friendly and professional at the same time.Show less",4,Reviewed 12 November 2015 ,Paya Serai
Duc696chic,Al A carte or Buffet,Either way you won't be disappointed the food is scrumptious.  There is so much to choose from on the buffet but you must have the chicken and beef satay sticks they are so good,5,Reviewed 30 October 2015 ,Paya Serai
JH992Petaling Jaya,Average buffet meal,"My family decided to eat here, having not been here for many years. Food, in general was average-to-good and service was attentive. We were not happy with the display of bottles of mineral water on the table. So low class. Not what we expected from the Hilton. Plus, they expect us to drink out of plastic??? We were told that the water is only available from the bottles and they are chargeable. They used provide water for free and tea and coffee were not part of the buffet. Now, tea and coffee is a part of the buffet but water is chargeable. Very petty of them. Sadly, not only were there no selections of different teas/coffee, what was served was not good. With so many hotels offering great buffets, there is no reason for us to come back.Show less",3,Reviewed 16 October 2015 ,Paya Serai
ying chin a,Nice food and chef,"I went to Paya Serai after strong recommendation of my friend, and thigs were really as tasty as she said. The food were meticulously cook and served, appetising, and ingredients were well chosen and fresh. Another impressive moment was the chef Felix. He tried his best to make us feel like at home although he is busy, to share the ingredients he used and how he cook, I can feel his diligent and passion in culinary, and this is precious. Nice experience!Show less",5,Reviewed 13 October 2015 ,Paya Serai
Ivy C,Disappointing,"Went for buffet lunch on a Sunday. Food quality was bad and the buffet price per pax is very expensive. Selection isn't impressive as well. Definitely will not go back again, unless quality and spread is improved.",2,Reviewed 30 September 2015 ,Paya Serai
"MandyLvcShah Alam, Malaysia",Very tasty and presentable food,"Went to have dinner with my friends and colleague. The food and service surprised all of us. Food is tasty and fresh, crew were very attentive. It's beyond our expectation. Last but not least, the chef Felix Siew! He served and take good care of us along the dinner. Make us feel the prestige of a consumer. Keep up the good job, Chef Felix and team! We will be back at anytime soon! :)Show less",5,Reviewed 27 September 2015 ,Paya Serai
"petalbearBallarat, Australia",Buffet galore,"On our recent stay at the Hilton PJ we had breakfast and dinner at this restaurant. The breakfasts were very good and elaborate. I especially enjoyed having a variety to choose from. Many different types of cuisine. I loved the donuts they had the icing on them were delish. For dinner, they was lots of different food to choose from too.Show less",4,Reviewed 13 September 2015 ,Paya Serai
zinit2015,Average ,Food is always the same and no innovation. Service is good. Crews were attentive. The atmosphere is nice for small party or gathering.,3,Reviewed 6 September 2015 ,Paya Serai
nomadicjansen,Food as varied as the country itself,Quiet a variety of food.  Excellent breakfast.  A la carte menu wasn't as varied as I expected.  Quality of the food was always fresh.,4,Reviewed 3 September 2015 ,Paya Serai
"alexthSydney, Australia",A Tantalising and Invigorating Restaurant,"A very up-to-date and upmarket restaurant. It has everything to tantalise and invigorate. Great selections, varied and well spread out. Many different dishes from many different cultures. Good and prompt service. Always a delight to be back and there is always an anticipation as one books.Show less",4,Reviewed 1 September 2015 ,Paya Serai
"Patrick_DanishKuala Lumpur, Malaysia",An execellent Hi-Tea in Paya Serai...,"To the future Patrons:It was an awesome hi-tea we(me and my friends) had in paya serai on 23th August.The food was unbelievable..it was so tasty and tempting especially the Kam Heong prawns & ikan bakar,it was on top of our list...If you are in Petaling Jaya,it is a must go restaurant cause not only for the food but also for the wonderfull staffs they have...To Paya Serai:I wish to thank all the staff for making my hi-tea so enjoyable especially Linda,Lydia,Asmah Ayu and Syariah, they were superb. I cannot think of a place where the food and the people are so nice. I am recommending your restaurant to all I meet and we definitely will be back.thanks to the chefs too..Show less",5,Reviewed 25 August 2015 ,Paya Serai
davidyapcc,Buffet Breakfast,"The food was good. There were a lot of options. There were Malay, Chinese and Indian food. Cereal and udon were available too.

The size of the pastries are big. They should make it smaller, so that we can enjoy more of the other selections.",5,Reviewed 2 August 2015 ,Paya Serai
poedjos,"Paya Seria, PJ Hilton","Good choice of foods and impressive buffet spread. Nice ambiance and good comfort. Located in Petaling Jaya Hilton.
Head down to Uncle Chilli's located at the lobby after dinner and listen to some good music.",4,Reviewed 10 July 2015 ,Paya Serai
"RusnitaUSBeverly, Massachusetts",Something to suit all tastes,"Staying in a PJ Hilton hotel room room means you get breakfast thrown in and for Muslims during Ramadan this means the pre-dawn meal. They have something for everyone here. A sampling of today's spread includes the ubiquitous Nasi Lemak (coconut milk rice) served with fried anchovies, peanuts, dried squid sambal and beef rendang. Elsewhere the buffet had an assortment of pastries, muffins, breads, scrambled eggs and made to order eggs. The Japanese section had grilled mackerel, soba noodles, miso soup and a chicken dish. Also on offer were fresh fruit and yoghurt and some nuts. All in all a delicious spread! Show less",4,Reviewed 3 July 2015 ,Paya Serai
leper_messiah,Buffet to avoid,"I was completely disappointed by the buffet food here tonight. Bland, lacking freshness, poor choices; how can this be a Hilton outlet offering?",2,Reviewed 13 June 2015 ,Paya Serai
"Akinobu-RayPetaling Jaya, Malaysia",Standards are so low the curry house next door is a better option,I have been coming to this place for almost twenty years. First they lost the Sashimi and Sushi and then the roast counter of various western style roasts which used to be the highlight for me.Service is spotty although the staff do try their best when you do get their attention.I've now decided the buffets at Pullman Bangsar's Link and Sunway Resort Hotel and Spa's Resort Cafe offer better value.Show less,1,Reviewed 26 May 2015 ,Paya Serai
"Agil NKuala Lumpur, Malaysia","Standards have gone down, bad service","We had arranged to have lunch at Paya Serai in PJ Hilton to celebrate Mother's Day. I have been going there for lunch or dinner over the years and I have noticed that their standards have deteriorated significantly. The quality and range of foods for the buffet during the Mother's Day luncheon was mediocre, Service was bad! The waiters were not moving around to clear the tables of used plates and crockery. We had to remove the used plates ourselves and hand it to the waiters near the back entrance. After complaining, the duty manager came to apologize. He promised to put right and after that the waiters were regularly visiting our table to clear the used plates. This should not have happened.Show less",2,Reviewed 10 May 2015 ,Paya Serai
"LovetotravelpjPetaling Jaya, Malaysia",Very poor quality food,I never expect restaurant in a Hilton hotel serve such poor quality food. The crab and prawn are all not fresh. The slices of sirloin steak looked dry and unappetising. Even the pineapple at the fruit tray appeared with black spots. The only thing that is edible is the satay. The drink is also very expensive.Show less,2,Reviewed 30 April 2015 ,Paya Serai
"ExpatKL88Western Ireland, Ireland",Location PJ Hilton - Expensive Drinks!,"Some confusion with other reviews posted for this restaurant in wrong location!Attended seminar at PJ Hilton and decided to stay for dinner.Decided on A La Carte menu as they were prepping the buffet...dined here many times in the past but first visit for several years.Ordered the steak sandwich which when it arrived was very good as were the wedges and slaw that went with it.My rating reflects the price I was charged for drinks where the coffee at 23RM before any tax, service charge was nearly the same as the steak at 30RM which is quite ridiculous! I was also charged 16RM for a small glass of coke poured from the tap...40 RM for two drinks which is flagrant overcharging at best. I know that this is a hotel but one that sits in PJ ....?Show less",3,Reviewed 31 March 2015 ,Paya Serai
"brigfieldEdinburgh, United Kingdom",Good choice of Venue,Excellent service from Executive Chef Malek and Depute Exec Chef Hassan and staff. They could not have done any more to make our stay superb. They appreciated that we were long term guests and offered to go off menu if requested. Food and service in the restaurant was first class and to be highly recommended.Show less,5,Reviewed 26 February 2015 ,Paya Serai
"Jamal AKuala Lumpur, Malaysia","big outlet, somewhat indifferent staff","the place is large., and can fit a lot of people, but the service can be improved. i used to go there occasionally, and have observed that when there are large groups, food finishes very fast and not refilled quickly enough. on one occassion, refilled food served may have been something you can buy in the frozen section of a supermarket and simply fried, that was the impression i received.in addition, the staff could be more efficient...Show less",3,Reviewed 15 February 2015 ,Paya Serai
carsam c,Christmas Dinner at PJ Hilton,Food spread was good at PJ Hilton during Christmas season. Taste was also not too bad. Price included a Christmas party pack.,3,Reviewed 19 January 2015 ,Paya Serai
HonestTruth88,"Good food , pricey","Great ambiance, good food , great service but pricey compared to other restaurants in the vicinity. Has a buffet with a good spread as well for those who enjoy local food , can provide vegetarian food if requested.",4,Reviewed 6 January 2015 ,Paya Serai
Amir A,The place for authentic Malaysian dishes,The Paya Serai has been around for quite some time. I truly feel that this is the place for local dishes like 'soto' & 'nasi goreng kampong'. The service is excellent with very dedicated restaurant supervisors like Ms Rozita & Mr Andy.,5,Reviewed 2 January 2015 ,Paya Serai
"AnuwarBAKuala Lumpur, Malaysia",Enjoyable Visit on New Year's Day,"My family and I brought some friends to have lunch at this restaurant on New Year's Day. Special High Tea. We enjoyed the food spread, with plenty of local Malaysian and Western cuisines. Excellent main viruses as well as desserts & local fruits. Worth going again. Show less",4,Reviewed 1 January 2015 ,Paya Serai
DewiRatna,5 Star hotel 3 star service,"I have tried their buffet dinner, but the food was just average, nothing extraordinary. The service was so slow, took forever to even get a glass of water.",3,Reviewed 10 December 2014 ,Paya Serai
"Faroz SMedan, Indonesia",Great variety of food..,"Went here for breakfast and dinner during my stay at Hilton PJ Hotel. This is one of the best, if not the best, restaurant in Petaling Jaya. They serve a great variety of food and beverages to serve your need. Asian cuisine, Indian cuisine, European and etc. Hope they maintain this good quality of food, bcoz i'd love to come again..Show less",4,Reviewed 26 November 2014 ,Paya Serai
Jeff T,Great food with good service,"There's a wide choice of Malay, Chinese and European-style food. Service is prompt and the prices (for an international hotel in a big city) are reasonable.
I ate there on four occasions and loved each meal.",5,Reviewed 13 November 2014 ,Paya Serai
"tracespaceaceKuala Lumpur, Malaysia",Worst hi-tea Buffet Ever.,"I don't normally write reviews, but this place was so bad I just have to. Don't bother visiting, it was a total waste of money - there are cheaper places with much more better quality food in other hotels. We went for the hi tea, and for RM 78++ we were served cold food, most of them dried out and stale and almost everything tasted horrible. There were limited choices for the price - no main seafood choices, as for meat there were only one or two main dishes. The deserts as usual were low quality tasteless crap, extremely disappointing. As if things could not get any worse, the air conditioning broke down - leaving us hot, sweaty and underwhelmed. The only good thing about this place were the friendly staff and the location. I just cannot understand why it was so crowded, pretty baffling.Show less",1,Reviewed 25 August 2014 ,Paya Serai
Yogesh B,Graet Resturant,Awesome A la carte. Variety of food. Sometimes can feel overpriced. Could have more variety in the selections,4,Reviewed 25 August 2014 ,Paya Serai
"lsg181Kuala Lumpur, Malaysia",An average selections of food choices in 5 star price,"Good location in PJ, other than that nothing to really to brag about. After few visits, you will have know-it-all feeling towards the food choices. I believed the buffet choices is maintained as it is without catching up with more happening choices offered elsewhere in town!Show less",3,Reviewed 12 August 2014 ,Paya Serai
"WondaFKuala Lumpur, Malaysia",Poor quality of food and not your money's worth,"We decided to have a nice high tea as a family on this Hari Raya holiday and we choose Paya Serai for its offering of local Malay dishes. However, our expectations were absolutely not met at all as the buffet offered us really bad quality food. The cold selections were poor with stale prawns, hard maki rolls. Satay were undercooked and the tandoori chicken under marinated and cooked. Thinking maybe the desserts can help pacify our dissatisfaction, we found the ice cream to be really poor quality and the most basic and humble bread pudding was tasteless. We paid full price for a party of 7 and when we shared our dissatisfaction with the staff member, we were offered an explanation that the ""regular"" chef is on holiday. For a 5 star chain hotel, I would imagine that there should be at least a basic and consistent reciepe and a competent crew to execute a standard of excellence to your customers and not let something fail when a member of the staff is on holiday.Show less",1,Reviewed 28 July 2014 ,Paya Serai
"RENERONOJohor Bahru, Malaysia",THE BEST BUKA PUASA PLACE EVER,"Need to plan for my next visit by this coming ramadan. Just had dinner at paya serai recently and im very happy with local food been served there. Knowing thsm with welknown authentic local malay food, thd the indian food there also very nice and hot. Let tryShow less",5,Reviewed 27 May 2014 ,Paya Serai
