Author,Title,Review,Rating,Dates,Restaurant
"Vincent CKuala Lumpur, Malaysia",Delicious Lalapan but sambal was not spicy enough,This restaurant is just right in front of Pullman Waterfront hotel. I guess the specialty in this restaurant was the Lalapan which I ordered. Overall the Lalapan Ayam (chicken) was quite delicious but the sambal was too mild since I like spicy food. Price was quite affordable I would say.Show less,4.0,Reviewed 31 August 2019 ,Restoran muara lalapan
vtST13,Poor food but restaurant set up was quite impressive,"Lalapan just ordinary, pomfret was a bit expensive for the size served, Nasi goreng Pattaya, wok is not hot enough, Nasi lemak just like street quality, for food..lots of room to improve to match that beautiful décor of the restaurant, location was very strategic.",2.0,Reviewed 29 April 2019 ,Restoran muara lalapan
"Wolv3rin3Subang Jaya, Malaysia",Best Lalapan in Miri,"New branch of the famous Muara Lalapan. It has a bamboo themed decor, not air conditioned which would be welcomed for tonight the air was filled with a pervasive smoke once I landed at airport.Gotta order the Lalapan, chicken was my choice and the Sambal Belacan or Ulam some locals calls is a must, was excellent pairing for the meal. Show less",4.0,Reviewed 15 April 2019 ,Restoran muara lalapan
Aleksandra P,ok,"We take  goreng seafood for 7 RM and rawon, Indonesian soup with beef for 8.50 RM. It’s quite tasty bur nothing special.",3.0,Reviewed 31 January 2019 ,Restoran muara lalapan
Asyraf F,Unexpectedly EXPENSIVE!,"The price is shocking! I ordered 2 bawalPenyet and it cost me RM58 which mean the price is RM29 each! I never expect it to be that expensive considering the basic price is RM12-14 and I didn’t requested for big size either. My total expenses is RM106.30 (me, my wife and my 3 year old) for 2 lelapan bawal, 1 sup sayur, 1 telur dadar, 1 apple n 1 carrot juice, 1 air kelapa (RM8?!), 1 bandung, 1 kopi o peng, 2 nasi kosong, 1 extra sambal (RM3?! WTF!!). Please avoid this restaurant and don’t believe the high rating stated as the price is so inconsistent now!Show less",1.0,Reviewed 11 September 2018 ,Restoran muara lalapan
azmieaziz73,Indonesian Food,"Wow..feel like i was in Indonesia. Varieties type of ""lalapan""..... i like the seating arrangement set at the corner. Would have been better with some indonesian music background i guess. 

Food taste...3 star for me. (ever been tasted indonesian food in indonesia)",3.0,Reviewed 17 May 2018 ,Restoran muara lalapan
616shah,Delicious,Nice and delicious yummy food . Especially the sambl penyet . Spicy . Easy access just located near to imperial mall,4.0,Reviewed 7 May 2017 ,Restoran muara lalapan
"Mohamed IKuala Lumpur, Malaysia",The Shine Seems Lost,"Hoping to have an appetizing dinner turned out to be a disappointment. Guess that's what happens when a place gets well known and the quality begins to drop.Though it's our first time, overall we feel it's not up to what we have experienced elsewhere.Even the drinks were disappointing.Very unlikely to return.Show less",2.0,Reviewed 26 March 2017 ,Restoran muara lalapan
Ideeh89,Nasi with ulam and sambal belacan,"Excellent sambal belacan with choice of fried fish, beef or chicken. I will never skip this place whenever I am in Miri.",4.0,Reviewed 25 March 2017 ,Restoran muara lalapan
"mohzan hSeremban, Malaysia",Muslim Restaurant- Indonesian style,"Located city centre near Imperial Mall n Hotel.Nice food, reasonably price. Clean n fast service. Got Surau ,if you want to pray.Many dishes from rice, fish, chicken, noodles......cook to your order......fried,grilled,soup......etc etc.Large sitting area, also have eating area if you n family/ friends want to sit on the floor ( bersila ) Show less",4.0,Reviewed 19 March 2017 ,Restoran muara lalapan
HengGheeHoong,The founder of lalapan,"They give the tagline of ""the founder of lalapan"". The chili was not as spicy in KL for the lalapan. And even the sauce for the Ayam penyet was sweet. Special experience",4.0,Reviewed 29 December 2016 ,Restoran muara lalapan
cathytrip59,Authentic Indonesian Cuisine,"Very fresh and reasonably priced dishes in the middle of Miri town/city.  Big portion, very tasty.  Recommended.",4.0,Reviewed 16 December 2016 ,Restoran muara lalapan
BudiMohdYunus,lalapan varieties to suit everyone,"love this place. their lalapan set menu is very big, from fish to chicken, and quite substantial portions. Its open air big warehouse style eatery, so it is quite nice. and close to mega hotel.",4.0,Reviewed 9 November 2016 ,Restoran muara lalapan
"radziyKuala Lumpur, Malaysia",Tasty & Reasonable ,"I was recommended to have lunch here by my colleague who is based in Miri. He mentioned the word lalapan & the fact that so many people from Brunei would eat there as well.I was intrigued by that fact and went there with the mission to try the lalapan set meal. Little that I know there were so many lalapan sets to choose from like chicken, squid, catfish, prawn etc. I chose Chicken Lalapan. Wow! I was pleasantly surprised that it came with a quarter fried chicken and at least five types of veggies including cucumber, cabbage and tempe. And the sambal was so damn hot, spicy & nice. I'm not really into hot & spicy therefore I didn't take the sambal that much at all. Overall, it was a good meal and the price was about RM12 including drink. Show less",4.0,Reviewed 1 November 2016 ,Restoran muara lalapan
naimtalip,Best indonesian cuisine in town,"I strongly recommend all traveler to visit here for affordable price and nice nasi lalapan.
This restaurant is famous in town. Someone who have eaten here definitely will come again and suggest to loves one.

Thanks Restoran Muara Lalapan. Your were awesome :)",4.0,Reviewed 9 October 2016 ,Restoran muara lalapan
"giup972Milan, Italy",overprized and overestimated,"I got a beef (empal) lelapasi. The price went up in 2 years from 8 ringit to 13 ringit for this simple meal. it was ok, but nothing really special and poor quantity. Maybe because I am not malesian/asian, they didn't bring me the free soup to go with rice; only when I asked for it, because I knew they usually bring, they did. Not a good choice in my opinion.Show less",2.0,Reviewed 9 October 2016 ,Restoran muara lalapan
Douglas A,Only in Miri,Comfortable and Delicious spicy food. Family and Friend for relax and enjoy of the food. Affordable food,5.0,Reviewed 15 March 2016 ,Restoran muara lalapan
hafiz2581,Not quite like it,The sambal taste is not that good maybe because of the Belacan used to make it. Chicken was tasty. Overall it is average.,2.0,Reviewed 2 March 2016 ,Restoran muara lalapan
Axantra D,taste best of the best indon cuisine,"Nasi lalapan  can be eat with fish or chicken. dip with sambal then voila, there you see heaven :) great environment, all clean, great drinks to chill.",5.0,Reviewed 25 February 2016 ,Restoran muara lalapan
91purple,Spicy Lalapan,"Its a must try if you are ""ayam lalapan"" lovers! The sambal is delicious and spicy. The portion is normal.",3.0,Reviewed 29 January 2016 ,Restoran muara lalapan
derfabianAT,It's just O.K.,"This restaurant comes in style of a fast food chain. It's the right place to meet locals. The prices are cheap and the food is OK, but nothing special.",3.0,Reviewed 31 December 2015 ,Restoran muara lalapan
"loneranger2204Miri District, Malaysia","For ""lalapan"" lovers, its a must try.","Generous portion of the white rice and ""sambal"". The sambal is delicious. However the sambal can be quite ""strong"" in term of its belacan taste and smell which can be a souvenirs on your fingers ;)There are few local delicacies (midin belacan) which are highly recommended to be taken with plain white rice.Affordable priceShow less",4.0,Reviewed 23 November 2015 ,Restoran muara lalapan
"RabbittitoWilayah Persekutuan, Malaysia",Overrated,"I was there at night.The ayam lalapan was just ok. I have tasted better ones.... However I was horrified when The nasi lemak special arrived...... The rice was cold ..... 'Cold' coconut milk infused rice.......Will you eat a plate of cold nasi lemak? Absolutely not.When I enquired this with a waiter, he just walked off with no response...... I even spoon him some rice to prove my point....When I enquired again, he just brushed me aside and said it is normal......Is this acceptable for a restaurant so highly rated at tripadvisor......? U judge for yourselfAnyway I may just been unlucky...... Anyway it's just RM9....... But I will never returnShow less",2.0,Reviewed 21 November 2015 ,Restoran muara lalapan
Bidayuh_123,Good Food,"I've ordered the Lalapan Fish (Tenggiri). Fish is fresh & not salty. Generous amount of greens for ""ulam"". The shrimps paste (sambal belacan) was good & hot. You can request for less hot ones. Drinks were average. Prices of food are reasonable.",4.0,Reviewed 28 September 2015 ,Restoran muara lalapan
"SaydaSahidLondon, United Kingdom",Delicious local food in town,"Try one of this city's best Lalapan Rice. Ranging from prawns, to saltwater and freshwater fish. Served with white rice and condiments which are long beans, cabbage, tempe, Tofu with Belacan. It is spicy but tolerable. Please ask the price for any fish you choose because it can cause rm20++ if you order saltwater fish. Our favourite fish was ""deep fried ikan keli @ catfish"". The place can be oven hot in mid day because its open air. Must come here if you are in townShow less",4.0,Reviewed 18 September 2015 ,Restoran muara lalapan
yfylou,Lunch,"Using TripAdvisor's travelers reviews, we come to the right place for lunch.  Our orders are Nasi lemak special and lalapan tenggiri/paha goreng.  The food are so delicious especially with the sambal though a little spicy but worth it.",4.0,Reviewed 9 September 2015 ,Restoran muara lalapan
DMbackpacker,"Excellent Hot, quick food, basic restaurant","great pace, hot food, served quickly. different choices, off the guide book scene. well worth a dinner here.

its cheap, its good and its central",5.0,Reviewed 24 January 2015 ,Restoran muara lalapan
"mhdazurinBrunei-Muara District, Brunei Darussalam",never regret to come again,"Food is not just consumed, paid and finished, much of the food is a human creation which displays persistence, care, and an existing artwork and philosophy of value in it. Value was there at this restaurant. Feel the delicious dish variety menu. You will never regret to come again.Show less",4.0,Reviewed 25 December 2014 ,Restoran muara lalapan
"Shahul Hameed SKuala Lumpur, Malaysia",Signature Lalapan,"Muara's signature dish lalapan is indeed very good. Although there are many restaurants that serve lalapan nowadays, but Muara has their own taste and manage to maintain and be consistent throughout the years. So, for that, it is probably one of the best place to enjoy Lalapan. Other dishes are great too.Show less",4.0,Reviewed 10 November 2014 ,Restoran muara lalapan
Sethpeli,Love the food,a nice place to have dinner wIth friends. But... They have to deal with the mosquitoes around... Perhaps management should do something about that..,4.0,Reviewed 30 October 2014 ,Restoran muara lalapan
Faizal H,delicious food,a must visit restaurant if you been to Miri. Try out their fresh fish curry and Sata. A little bit pricey but once a while shouldn't be a problem.,4.0,Reviewed 30 September 2014 ,Restoran muara lalapan
peng_yew,cheap cheap good good,"mouth watering choices of food, reasonable pricing. Only in Miri that one can find this sort of serving local Indonesian food. Must try food in Miri",4.0,Reviewed 25 September 2014 ,Restoran muara lalapan
RLandAdam,Lively with good food and service,We really enjoyed the food and service at the Ming cafe. Not our first visit and won't be our last. Located in the bustling nightlife area of the town,4.0,Reviewed 18 August 2014 ,Restoran muara lalapan
ShawnWong,Good and tasty food!,"Was here today 14th Aug 2014, the service is better then the last time i visited here.The funny thing is the food come without rice have to wait for few minute. Overall is good not too long of waiting.But i find it the price is getting more expensive not really value for money.Show less",4.0,Reviewed 14 August 2014 ,Restoran muara lalapan
sabi0james,Good Food,the lalapan and lemak food are great. although my companions find it too spicy. Many locals eat here so you know that they serve good food,3.0,Reviewed 18 March 2014 ,Restoran muara lalapan
"Are-NarzPenang Island, Malaysia",Ohh Nice!,"Muara Restaurants has few branches all over in Miri. I went to all branches and it has a consistent taste of their Lalapan Menu. However, you can always choose to have their ""Sambal"" to be spicy or otherwise. Local foods are good here. The one in town are a bit crowd. But the one in Permyjaya (near to Permy Mall) seems a bit relax and loose. Show less",4.0,Reviewed 17 November 2013 ,Restoran muara lalapan
OSWALDHII,Pete's Delicatessen,"The restaurant is just opposite Chung Hua secondary school,Miri. Established since 1992,an old brand that served with western foods; unique interior design too make an customers' attraction.Home-made yogurt is one of the popular orders.",3.0,Reviewed 17 April 2020 ,Pete's Deli
"vtST13Kota Kinabalu, Malaysia",Still the old Deli,"After 27 years since it was opened, the owner Peter still maintain his passion and quality of the meals he is serving. Not the best deli food, but is the old taste and home cooking style plus the consistency of the food that keep a lot of old customers keep coming back to this deli. If you are for deli food, this is a must try outlet in Miri.Show less",5.0,Reviewed 18 December 2019 ,Pete's Deli
stkermit,Favourite Deli since the 90s,"A small, simple yet cozy deli serving the best chicken pie plus creamy mashed potato. Also love the toast sandwiches and roasted chicken. The taste is still the same as in the late 90s when the deli was in town centre.",5.0,Reviewed 26 May 2019 ,Pete's Deli
ranjini2014,Decent Pasta and sandwiches :),They have tasty food but the menu can get selective on certain days. Prices are Rm12-25 but its hearty food run by a lovely couple!,5.0,Reviewed 10 January 2019 ,Pete's Deli
429cecils,Homemade Speciality ,"An old-fashioned home style cafe that delivers fond childhood memories for the nearby ChungHua Secondary School students. 
Had my first visit there and the Lamb Shank was surprisingly good. 
Will definitely go back for their chicken and beef sandwiches too.",5.0,Reviewed 13 March 2018 ,Pete's Deli
"karsiniwatiArnhem, The Netherlands",Great to entertain yourself,"It locates almost in the opposite of the Boutique Hotel, just 2 minit walk. The western ambience gives a warm spirit and it is obvious a meeting and drinking place from the oil booming era.They have nice music and professional personnel. The foods are very good, we got our roti chanai in this restaurant Show less",4.0,Reviewed 8 July 2017 ,Pete's Deli
Robert_J_Smyth,Average but clean,"Services are slow n rude. Food average. Clean. Noisy for lunch. Parking was bad and traffic jam when we were there. Saw lots of students, maybe the serving ppl took us for being students. Impatient.",3.0,Reviewed 24 March 2017 ,Pete's Deli
"eteo232Sydney, Australia",Best Western Food in Miri,"Business is so good, the owners do not even need to keep the restaurant open for dinner. So come here for brunch or lunch before they are all sold out. They open business at 930am.Run by a lovely couple, with no other helpers, you can be assured of a nice home-cooked Western meal, all prepared by this couple of husband-and-wife, who has been running this lovely Deli for the past 24 years. You can't go wrong with their cooking!Highly recommended.Show less",5.0,Reviewed 16 January 2017 ,Pete's Deli
Trasnea A,Food is amazing,"I had the Meat Loaf Special. Was blown away. A bit on the expensive side for locals, but for foreigners visiting the place it's normal corneshop pricing. Definitely have to come eat here when in Miri.",5.0,Reviewed 23 December 2016 ,Pete's Deli
comatofe,niceeeee,"home cooked meals, simple yet delicious, personally love their mashed potatoes a lot (a must try for potato person) =)",4.0,Reviewed 4 September 2016 ,Pete's Deli
"tgwwgtTravelHermanus, South Africa",Arty and unusual,"The owner of this eatery is an accomplished artist and has on display portraits of great philanthropists from around the world. He pretty much custom makes each order, which is a little time consuming. We enjoyed our food but wouldn't rave about it . we were the only diners so the ambiance was a little cold.Show less",3.0,Reviewed 22 April 2016 ,Pete's Deli
"Douglas AMiri, Malaysia",Fresh and Pleasure Moment,"Simple yet Delicious. Quality yet Luxurious.Comfort yet Happy. Wonderful place to have fine dine in simple way,Brunch with wonderful Sunday morning with wonderful food. Food that make people untied. This place must go in list when come to honestly and i am sure you don't want to go back. 5 star RestaurantShow less",5.0,Reviewed 16 March 2016 ,Pete's Deli
Nartee27,Great homemade food,"The atmosphere is lovely in here, so relaxed and friendly. Food is delicious, have been for both lunch and dinner. Prices are higher than nearby restaurants but the quality and taste here are great! Recommended to all my friends.",4.0,Reviewed 20 December 2015 ,Pete's Deli
Yi C,Friendly Deli,"My family and especially my son have been frequently this deli for the last 20 years, in fact since its inception!! Food has always been great and the service friendly and family like.",4.0,Reviewed 12 November 2015 ,Pete's Deli
BelindaTing,Nice pie and lasagna,"Love the pie, lasagna and cheese burger there, not forgetting the lassi too! Fresh food served. Home feel environment with the friendly owner.",4.0,Reviewed 24 September 2015 ,Pete's Deli
Alin M,Lasagna . Oouhhh,Food is awesome . Taste good . Love the lasagna . The staff is really friendly . Especially the middle age guy . Maybe the owner .,3.0,Reviewed 14 August 2015 ,Pete's Deli
"KhengSan Francisco, California",Home cooked fare,"Cafe like atmosphere with dishes that remind you of having a meal at a friend's house. The owner, yes his name is Pete was extremely friendly in a lovely grandpa way which was a delightful experience for the family. The dishes are simple, one dish pizzas, sandwiches and roasts. A home away from home. Get there early for dinner, his dishes sell out pretty early. We were there at 7pm and it still wasn't early enough.Show less",4.0,Reviewed 26 July 2015 ,Pete's Deli
Henry B,Good to go there...,"The best fresh sandwiches in Miri served by a friendly owner, it looks clean and can be bussy during the school pause...thumbs up...",4.0,Reviewed 19 June 2015 ,Pete's Deli
Rodneylai,A good dinner,The owner is very friendly! I like the place concept. Foods are good. But they need to improve their services. It took quite long time to get food done,3.0,Reviewed 1 April 2015 ,Pete's Deli
"stoko42Taunggyi, Myanmar",Home cooking,"Visiting Pete's Deli is like going to your Grandmas house for dinner. Great tasting home cooked nosh. The cafe reminds me of the old greasy spoons back home, sadly Pete doesn't do a fry up. However what he does do is wholesome and tasty comfort foods. I love the pie mash and gravy, which isn't a big meal but just enough to satisfy. The meatloaf sandwich is huge and looks delicious (I haven't been brave enough to try it yet). It does seem expensive though at RM 30. Pete's offers a great selection of drinks with proper English tea and great tasting fresh milkshakes. Can I recommend it? Yes I can!Show less",4.0,Reviewed 16 February 2015 ,Pete's Deli
rebexlabirmingham,Pete was a star!,"Visited with a friend to try some homely food away from home and it was fantastic food, great value for money and Pete was welcoming to everyone and really made the effort with the customers. It was clearly popular with the Miri residents and we loved the 50s Elvis style decor.Show less",5.0,Reviewed 28 April 2014 ,Pete's Deli
"CelynLeeJohor Bahru, Malaysia",Good value for money,"Portion is good for 2 but, most important, ingredients are absolutely fresh n this is why we had to renounce to our first 2 choices: their ingredients was no longer available. Salad was tasty and crunchy, fish and chips was golden fried n every taste clearly distinguished without having one cover the other: really worth a visit even if number of available choices isn't muchShow less",4.0,Reviewed 15 February 2014 ,Pete's Deli
"The_Miri_EpicureMiri, Malaysia",Enjoyable,"Easily found restaurant and easy to park.GPS N04 22.749 E113 58.649We had Chicken Parmagiani, Aglio Olio, a grilled cheese bread and 2 drinks for Rm71.Not bad value as the food, on the whole, is a cut above the competition.We went for Dinner on a saturday night and it was very busy.Pete, the proprietor, was very friendly and helpful despite the fact he was working hard.The order arrived promptly and was piping hot.The chicken parmagiani was a big tasty portion with nice sauce and salad.I thought the Aglio Olio was a little too oily for my taste.I will definitely visit againShow less",4.0,Reviewed 4 January 2014 ,Pete's Deli
wiltoncardoso,Not much to say,"A lot of items from the menu are often not available, serving size is very small for the price.
Service is not the best: they gave our entrees before out appetizers arrived.",2.0,Reviewed 4 September 2013 ,Pete's Deli
jun99,The best,"Good food good environment good service. I love the mash potatoes, coleslaw, chicken pie and so much more.",5.0,Reviewed 23 August 2013 ,Pete's Deli
"GR2929Bandar Seri Begawan, Brunei Darussalam",Consistent Food All Through the Years,"I have been visited and re-visited Pete's Deli since I was young until now. I have never failed to visit Pete's for his delicious 1/4 oven roasted chicken and creamy coleslaw, and also his beautiful lasagna. Pete's Deli has managed to maintain the delicious food consistently for the past few years. Show less",5.0,Reviewed 3 August 2013 ,Pete's Deli
jessie0887,Muffin,I had a banana muffin with some choco chips on it. It taste not bad but is a little too pricey for me.,3.0,Reviewed 1 July 2013 ,Pete's Deli
"ressyfooMiri, Malaysia",chicken chop here is good,the price is like rm 15 for a chicken chop which is nice and the boss is so friendly which gives a very good impression on this restaurants. I came here a few times and often bring my family along with me to enjoy the chicken chop. the meat is succulent and freshShow less,5.0,Reviewed 25 June 2013 ,Pete's Deli
kiwi l,<3 it!,"Its provide variety of western food especially the chicken pie with their home-made gravy and the grilled chicken with the marsh potato..and here comes the mouth watery coleslaw, never in once I skip my lunch there when I visited Miri.",5.0,Reviewed 18 June 2013 ,Pete's Deli
"JakeBirdmanNewcastle, Australia",Nice chicken pie,"Ordered the chicken pie at Pete's Deli and it was pretty tasty, nice to have a break from the local food. However it was a touch expensive for what you get, the pie portion is rather small, but as I said it made for a nice change.Show less",4.0,Reviewed 14 June 2013 ,Pete's Deli
OSWALDHII,Miri Central Market,"The open air market that patronized by at least 3 generations; it is really one of the nice landmarks to be introduced.Besides sections of fruits and vegetables, market food centers makes the central even more convenient.",4.0,Reviewed 20 April 2020 ,Central Market
Albie2468,Good food,Very nice dishes. My family and I enjoyed some of the wonderful dishes served here. We hope to visit again anytime we are in Miri.,4.0,Reviewed 3 July 2019 ,Central Market
JGST2020Malaysia,HAINAM CURRY CHICKEN RICE,"If you are in Miri and didnt go to this place for A Curry Chicken Rice, you will sure MISSSS the BEST Curry Chicken Rice in City. Open only in Morning to 1-2pm depend on customers flow. When business is good finish at 1pm. The Curry Chicken Rice or they call CURRY TONG is famous of their Curry and really bring the Original Taste and favour of the dish. Dont miss this lunch at Open Market Curry Tong.Show less",5.0,Reviewed 22 June 2019 ,Central Market
"Yi CMiri, Malaysia",Easy Lunch,"Whenever my family and I need to get fresh food like chicken and pork, we would visit the Central Market in Miri and as it is usually a fortnightly visit, we would stop for brunch so that it will be easier for us when we get home, about 15 km away.Brunch can mean the special curry chicken rice the Central Market is famous for. The siblings operating this stall have been doing their business for almost half a century when their parents started the family business. The customer does not have to worry because these three can remember exactly what he orders. They don't have to write anything orders down and you wil be served. The queue is fairly long so one has to wait. If you like your food faster, you can try your luck and help yourself but you might get a friendly nudge. It is all very family oriented.Other stalls are just as friendly but not as famous. The coffee outlets have also been around for many decades.It is worth a visit. Enjoy your time here and mingle with the locals from all walks of life. You wonn't be surprise to find a table occupied by lawyers and another table occupied by a native family from the remote areas of the Baram!!Show less",4.0,Reviewed 10 April 2019 ,Central Market
"Danny KKuala Lumpur, Malaysia",Interesting food court in the market,"This central market is not a fish market as there is another fish market nearby. At the rear section of this market are some food stalls, less than ten in all serving popular local dishes like kolo mee, curry laksa, fried noodles and the soupy versions. The food on offer here are decent at best but cheap. They are sold out quite early as soon as market ends, I guess.Show less",3.0,Reviewed 11 February 2019 ,Central Market
AChee74,Cheap price,There are lots of type of food there and the cost of the food is really cheap. But it might not be the cleanest part to have your food,3.0,Reviewed 29 January 2019 ,Central Market
Ragu88,Good Breakfast,"Had a very delicious chicken rice with char siew. its really good and the pork is really tender.
Good and cheap place for good breakfast.",5.0,Reviewed 9 December 2018 ,Central Market
James T,Nice local place for breakfast,The Central market in miri is a place where you find a wet and dry market. Most of the locals comes here for their daily marketing.There is also a food market as I would call it coffeeshop or Kopitiam (hokkien)They have about 30 food stalls available here.Prices are pretty reasonable as a Roast pork plus Char siew Rice is about RM$5.00 and a cup of coffee is at RM$1.50.Most of the stall are closed when I am here as it is still Chinese NEW Year period. Most of them will be closed for a month.Look at my pictures for reference.I will definitely come here for my breakfast if I am in Miri again.A walking distance from Mike Cafe. About 10mins.Show less,5.0,Reviewed 26 February 2018 ,Central Market
paulyny2017,Curry rice,Stall no 5- the famous curry rice. I love the unique combination of pork and chicken. Complete with the curry gravy. Must try while it is still available.,4.0,Reviewed 19 May 2017 ,Central Market
"Xiaoyuan HPerth, Australia","Easy transport, central location, local cultural attraction","It is a local market rather than an tourist point to see, with chinese market nearby, central market is located next to the Miri Bus hub, you wont miss it while heading towards westerly to Bintulu or Kuching, local food court, fruit market and handcraft lots are found there on a daily basis. Groceries and cigarette retailers are also present. Worth a visit starting your day with KO LO MEE, a traditional malaysian chinese breakfast noodle served dry with BBQ pork chops.Show less",4.0,Reviewed 23 April 2017 ,Central Market
vaneetha,overrated!,Definitely overrated. Food was just average especially the famous Kolo Mee. Definitely not recommending to others. Penang food is way better,3.0,Reviewed 14 March 2017 ,Central Market
ann c,Hawker centre with a good variety of local food choices,"Do try the famous local curry rice @ stall no.5. Rice in curry gravy with chicken, BBQ pork & stew pork slices.",3.0,Reviewed 23 February 2017 ,Central Market
garrylin,Variety of Value for Money Food,"Here, you can find food that will fill your stomach and yet not hurt your wallet. Some of the stall operators has been operating for more than 50 years. If you are into asian food, this is a must visit.",5.0,Reviewed 1 November 2016 ,Central Market
Kathyamber,Local market ,A local market which I can find a best & tasty Kolo mee. Cheaper & worthy too. You can find out more local food.,4.0,Reviewed 26 September 2016 ,Central Market
JulianF584,Local fruits and vegetables. ...,"Nothing special....parking in the area is not easy 

But if you in the area...have a walk around to see local foods and vege",3.0,Reviewed 18 May 2016 ,Central Market
Douglas A,Legends,Classy wonderful market . Me and my mom  had such a lovely time at this market serve delicious classy really food . Elements the classy clean and tidy.,5.0,Reviewed 21 April 2016 ,Central Market
ilovetravel2016,Must visit this when you go to miri,There is a lot of local food that you can found in central market miri. Love the food here with cheap price,4.0,Reviewed 28 January 2016 ,Central Market
"Desmond LMiri, Malaysia",Where all the original food originates from..,"Coming to this place is always a walk down the memory lane for me. I've been coming to this place for ages, and it's a nice place to people watch and just enjoy the local crowd. Just wear something comfortable, but not too revealing, just blend in.There are stalls of different food to choose from, so you have varieties of food you can explore.Show less",5.0,Reviewed 6 October 2015 ,Central Market
"ChongelaineKota Kinabalu District, Malaysia",Miri Local Foods,"If u look for a local tasty food , Miri market definitely your choice. variety food choice , cooked by senior cook ( local sarawakian) yummy and most important so genuine the taste and cheap ! No place better than here . I miss the sarawakian Kon lau mee RM3.50 only !Show less",5.0,Reviewed 26 July 2015 ,Central Market
"Joyce SKuala Lumpur, Malaysia",Tasty Kolo Mee and Chicken,"This is only served at dinner time from 7.30pm onwards. Look for shop No. 6. The cooks aren't that friendly, just place your order (better in Cantonese) and wait.They are popular. We waited close to half an hour for our meal. The kolo mee is probably one of the best in Miri. The noodle texture is firm, unlike the wriggly soft noodles at most shops. Great portion too...may be small for some. Chicken is succulent and tasty. A simple yet satisfying meal. We paid RM21.00 for 3 bowls of noodles and half a chicken.Show less",4.0,Reviewed 12 June 2015 ,Central Market
"The_Miri_EpicureMiri, Malaysia",Don't let the appearance put you off.,"The setting is a bit scruffy & smelly. Our nickname is the ""Rats market"".There is a row of food stalls as you walk from the road through the wet market. Head to the left of the line and there is a stall called TAN that has Duck, Chicken & pork hanging up in a glass case. Order your Cha-siew or roast pork, or roast chicken & duck with rice from there.Right next to it on the left is a stall that does the veggie. My fave is the cabbage with egg & onion.Grab yourself some cheap beers from one of the other stalls on the right ( Star wars canteeen look-a-like runner up 2012).Total cost with beer for 2 is about Rm18.I have eaten here many times and never had an upset stomach. I have had a few hangovers though....Try it.Show less",4.0,Reviewed 6 November 2013 ,Central Market
Alf M,Souvenir,"Nice place to bargain here, heaps of bags, shoes shirts, if your looking for souvenirs, or gifts. This Is the place to go",5.0,Reviewed 22 October 2013 ,Central Market
"siauhwaKuala Lumpur, Malaysia",Great taste of Miri,Looking for good food?? Miri Central Market also known as Miri Open Air Market. It's the wet market supplying daily grocery to residence in Miri and since it's the most visited place in the city it has a great food court.The food court consist of many stalls selling variety local food.-Kan pua (noodle)-Chicken rice-Gong pia (biscuits)-Coffee/tea/juice drinks-Roasted porkFoods here is cheap and taste great!Show less,4.0,Reviewed 26 May 2013 ,Central Market
"OnnWaiMiri, Malaysia",Nice local food,"If you want something cheap and nice local food. Then this is the place for it.Although the environment is dirty, however the food is fabulous and amazingly cheap.You can get a plate of noodle as cheap as RM 2.50 (USD 80 cents: rate of 3.1)Highly recommended:- The first stall from the entrance is the homemade fish meat ball soup. It has been running for the 2 generations long. You get to see a few female workers that is busy making the rice noodle (mihun) soup. A bowl cost about RM 4 or RM 5 (depending on the extra ingredients you want to add on).- The second stall is where you can eat delicious pork meat rice for a price of RM 4 and above. Complimentary a small bowl of vegetable soup. The pork meat is always sold out when it is occasional festival time.- The fourth stall is where you get to eat one of the famous curry chicken rice. Free flow of soup, and also red chillies with soy sauce. It cost about RM 4 per plate. If you wanted to eat some of the chicken inner organs. Here is the right place for you.Note: At night, after 7pm, there will be another group of guys which will cook the famous chicken porridge and chicken noodles. The people actually queue up before 7pm just to eat their delicious food. Price is superly cheap. The food tastes real good. You can see most of the tables are pre-occupied. **Very important note: Do NOT repeat your orders or else you will mess up their orders. These guys (the cooks) have AMAZING memories. They never need to use PDA, nor write down the orders.Show less",4.0,Reviewed 18 April 2013 ,Central Market
Ju L,cheap and good,"nice market, not a  tourist market! Actually there are  more food stalls than a market   (good and cheap coffee, tea, food), good place to get a feeling for locals, go there early most of the stalls close already at lunch time",3.0,Reviewed 23 October 2012 ,Central Market
helen311,The food is noce,"Although the central market is a bit dirty and smelly, but it can't stop me from going there to buy the food. There are some food stalls there and there are very old stalls. The famous curry rice is very very nice!",3.0,Reviewed 18 October 2012 ,Central Market
AsiatripWQB,love the environment,"I love the market. I love to eat varieties fruits. I go to the central market practically every day to look for fresh fruits and vegetables. I eat baby corns every day, yummy!",5.0,Reviewed 19 November 2011 ,Central Market
"Norjiana TMiri, Malaysia",Best Indian cruisine so far in Miri.,"The atmosphere is so comfortable with the nice deco. Before you enter, from the bottom of the staircase you can smell the fragrant of the curry and all the indian spices. Went there twice last year and in both occasion the taste is still delicious. The amount might deceive you due to the small bowl/pot the food are placed in but its really refilling . One set of each food is enough for 3 person. The Bryani and chicken tikka is one of my favourite dishes.Show less",5.0,Reviewed 6 March 2020 ,Biryani Art
Oilfields,This restaurant is closed / shut down since last 3 months but no info,"I went to this restaurant on grab, spent a good amount of rent to grab but when I reached there the restaurant is shut down and they mention Ed no where. No news at all",1.0,Reviewed 20 December 2019 ,Biryani Art
