Author,Title,Review,Rating,Dates,Restaurant
Alex C,pride of ipoh,"not my first time here, sometimes its good and sometimes its average, too many branches and guess the standards have drops from 30 years ago... if u are a first timer then its a must try",4,Reviewed 6 May 2017 ,Lou Wong Bean Sprout Chicken
JoanneC3618,Bean sprouts galore,"A definite must try for its crunchy, fat and juicier-than-average bean sprouts. The steamed chicken is alright, and a similar quality can no doubt be found around Ipoh. What speaks to me was really the bean sprouts, that, and the fast and efficient service.",4,Reviewed 25 April 2017 ,Lou Wong Bean Sprout Chicken
"doreenl201Kota Kinabalu, Malaysia",Yummy! ,"An old established outlet, a pioneer in this line of business and the quality is still maintained till today! The chicken is of the right texture- tender and served with fragrant rice and juicy bean sprouts. You can ask for rice noodles - either dry or in soup instead of rice. In addition to that you can also enjoy chicken livers, chicken feet as well as deep fried fermented tou fu pork belly cooked to the right bite! When you are in Ipoh, this outlet is a must try! Show less",4,Reviewed 21 April 2017 ,Lou Wong Bean Sprout Chicken
13makmalaysia,Steamed chicken done the best way - naturally,"You won't get special or premier service because you would probably have to wait for a table, unless you don't mind sharing with others (provided they allow you to do so)...but if you go earlier as soon as they open, you will get your own table to yourself.Drinks are pre-prepared and the few choices will be carried to you and you pick and choose which one(s) you like and just take it off the tray when served and you will be charged accordingly. But the real masterpiece comes when you are served with the chicken. The flavouring soy sauce and fragrant oils are so aromatic .. you will feel sudden pangs of hunger brought about by the flavours and aroma. This is one of the best chicken anyone can get in Ipoh, and their bean sprouts are succulent and inviting.If you think this is a ploy to whet your appetite, please do not believe this write - try it out yourself and you will not regret it.But do be patient before you are served...once you are served you will start missing it once the last piece is devoured. IT IS THAT GOOD!Show less",4,Reviewed 19 April 2017 ,Lou Wong Bean Sprout Chicken
"wanderlustbyjaneKuala Lumpur, Wilayah Persekutuan, Malaysia",It was okayyyy..,"Initially we wanted to go over to Pak Kong but they were closed so we decided to try the next best listed which was Lou Wong. The guy who took our order wasn't friendly at all. Instead of looking at you when you are placing an order, he looked up to the ceiling instead making us felt a little stupid for talking to someone who doesn't want to be talked to. We ordered white chicken, bean sprout and rice. Standard dishes. Chicken was quite tasty, nothing so spectacular about it but definitely a bit tastier than what we can normally find in Kuala Lumpur. No soup though. Two person's portion chicken, with 1 person portion bean sprout, two plates of rice and drinks costed RM39. Very expensive if you asked me. But if this is your first time visit, I would say give it a go.When we were leaving, a bunch of Caucasian tourist came in and you can see the 180 degree change in that one guy who served us. He smiled and said, ""Welcome!!!"" to them..Show less",3,Reviewed 19 April 2017 ,Lou Wong Bean Sprout Chicken
hyaumAustralia,Over expected,"Planned to visit Onn Kee Bean Sprout Chicken shop but it was not open on the day we visit, it was a Wednesday. With no choice, we then ate @Lou Wong Bean Sprout Chicken shop. The were 2 shops along the same street. Went to one of the shop where the kitchen was and there was no air conditioner. It was hot in a sunny day. Bean sprout was fresh but chicken was not as expected.Show less",3,Reviewed 17 April 2017 ,Lou Wong Bean Sprout Chicken
"SumayNMelbourne, Australia",Classic bean spout chicken ,"Ipoh most iconic dish, chicken and bean sprout. You don't have to be an expert to tell the difference, the chicken is plump and thr bean sprout blanched with just the right amount of crunch left... The soy sauce that goes with the signature dishes is to die for. We always get a bowl of the silky keuy tieu to go with it too. Service is brisk and no fuss. We take all our guests from all over the world and they are always satisfied. From humble beginnings, it has now expanded but it still maintains its quality. Show less",5,Reviewed 17 April 2017 ,Lou Wong Bean Sprout Chicken
"johnpR3383IZSherwood Park, Canada",Some what over rated.,"It was our first visit to Ipoh. We went to this restaurant right after we got off the train from KL with high expectation. We ordered everything as recommended by the lady there, such as chicken with bean sprout, char siu (BBQ pork), herbal chicken claws, hor fun (broad rice noodle), the food was quite good. We like the bean sprouts and char siu very much. We did not like the taste of the plum tea there, the taste was too complex, salty, sweet and sour. The waiter there was not very helpful recommending other drinks, we ended up drinking coke instead. The restaurant was very noisy and crowded. My back was touching the person eating at the table behind me. The floor was wet and slippery. The table was greasy and we had to clean the table with wet wipes that we always packed with us when we travel.Show less",3,Reviewed 13 April 2017 ,Lou Wong Bean Sprout Chicken
"phuajohnnySingapore, Singapore",Bean Sprout Chicken,"We happen to spot the Lou Wong Bean Sprout chicken outlet on 2 Apr 2017. We order the 'Keow Teow"" soup, bean sprout and half chicken. The keow Teow is super smooth and the soup is very tasty. The bean sprout is real fresh. It is a best eat place when you are at Ipoh.Show less",4,Reviewed 12 April 2017 ,Lou Wong Bean Sprout Chicken
"Steven_TeoTawau, Malaysia","Best kuay tiew, period","When in Ipoh, there are two foods that are not to be missed ... kuay tiew or kway teow (depending if you are Cantonese or Teochew) and bean sprout. This is a very popular place for these two foods, but the wait person put me off by her ""take-it or leave"" attitude. Personally, I did not like the chicken as I like my chicken smooth. Here the chicken is for those who like to chew on it. Their pork balls are not to be missed.Show less",4,Reviewed 11 April 2017 ,Lou Wong Bean Sprout Chicken
jamespower2017,Good kueyteow,"Super good kueyteow in town. I always come for lunch with my friends, sure will recommend to more people that I know.",4,Reviewed 10 April 2017 ,Lou Wong Bean Sprout Chicken
"ShiangYeeKuala Lumpur, Malaysia",Yummy one-stop shop for Ipoh's famed cuisine ,"Well-known and popular as the definitive restaurant for Ipoh bean sprout chicken. Both rice and 'hor fun' flat noodles (renowned in Ipoh) are great options to drench the soya sauce that comes in abundance with juicy steamed chicken and thick, crunchy bean sprouts. Order the mixed selection of meatballs for added bite and flavour it all with chilli sauce that's a perfect balance of sweet-sour-spicy. Help yourself to refills from the giant foot-tall container strategically placed around the outlet. Wash it all down with iced herbal tea or Ipoh's ubiquitous white coffee and your day is made. Show less",5,Reviewed 7 April 2017 ,Lou Wong Bean Sprout Chicken
YudiS397,Good,Extremely popular and busy restaurant. Food lives up to expectations and recommendations. Service is fast. No need to expect super gourmet service but the food makes up for any short comings.,4,Reviewed 29 March 2017 ,Lou Wong Bean Sprout Chicken
"jsutha1987Kuala Lumpur, Malaysia",Tantalizing Taste <3,"Well, I waited years to taste the best of Ipoh Chicken Rice! And I finally made it! A real well-cooked Steamed Chicken With Thick juicy bean sprouts served with rice cooked in chicken broth and spices. A total delicious experience. I'm waiting to explore other stalls nearby as well.Show less",5,Reviewed 27 March 2017 ,Lou Wong Bean Sprout Chicken
travelling2day,Excellent,I had lunch here a couple of times for under 10MR....really tasty and cheap. They have several locations,5,Reviewed 25 March 2017 ,Lou Wong Bean Sprout Chicken
Wing Hong C,Chicken rice shop ,"Too expensive. not worth it. 
plate, fork, Spoon are oily.
place are dirty and slippery. 
However the food is tasty.",1,Reviewed 25 March 2017 ,Lou Wong Bean Sprout Chicken
810leannea,Poor and costly --chicken and bean sprouts ,"So called their specialty must try food.
Nothing to rave about .

It's also expensive considering the quality of food served .",2,Reviewed 20 March 2017 ,Lou Wong Bean Sprout Chicken
maciejbosak,Very good local restaurant,"The food provides very good local Chinese cousine. It is located in the city center.
The food is so delicious that even Singaporian owner of Haven Resort stops there to get some Chicken.",4,Reviewed 18 March 2017 ,Lou Wong Bean Sprout Chicken
Lovechiang,At most the best chicken in Ipoh,It probably the most well known of all sprouts & chicken stall.  I LOVE it. It's consider a little for the high side but why choose the cheaper alternative when you are on tour. Must try.,5,Reviewed 9 March 2017 ,Lou Wong Bean Sprout Chicken
"helen_ngauKuala Lumpur, Malaysia",simply the best,"A slow walk & all the way straight from Ipoh Cititel express Hotel. Their service is good the "" taugey"" sprout is also good. The white chicken is soft & tasty. It is not "" Halal "" as they do also serve pork. They have a special fried pork which is not my liking as it is hard to chew.Show less",4,Reviewed 4 March 2017 ,Lou Wong Bean Sprout Chicken
NeilPike,"Perfectly decent chicken, rice and noodles","As the title says.  Perfectly decent chicken, rice and noodles.  Highlight is the bean sprouts and the dried chilli you can add to any of the dishes.  Food is freshly cooked and decent value - 20 Ringgits for dinner for two inc two soft drinks.",3,Reviewed 1 March 2017 ,Lou Wong Bean Sprout Chicken
youke_worldwideSingapore,Over ordered ,"So this serves exactly the same food as the one across the road. However it's much bigger. As far as I can tell, food is very similar so I couldn't tell the difference. However I ordered too much food and the server did not warn me at all except to raise his eyes - could have improved on This front. Show less",4,Reviewed 28 February 2017 ,Lou Wong Bean Sprout Chicken
Ray5Kuala Lumpur,Overated by Tourists,"Had dinner here with family, 6 pax. Chicken portion are not as big serving as some years ago. Bean sprouts had somewhat lost the crunchiness. Accept for being famous in Ipoh, there were not much different if compare to other Chicken Rice shops in KL/PJ or most other towns. But the price is definitely premium...RM 100.00 plus for 6 pax for a meal of chicken rice is certainly on high side.Show less",2,Reviewed 27 February 2017 ,Lou Wong Bean Sprout Chicken
"203malcolmbKarrinyup, Australia",Ayam Tauge worth a go ,"Visited here based on a recommendation in the Lonely Planet. We had a family lunch and ordered Ayam Tauge, recommended as an Ipoh speciality. The waiter was really helpful and suggested am appropriate amount to order, based on our family make up. The chicken is steamed, comes with its skin on and the whole chicken gets used, which might not be to everyone's taste. There were plenty of locals in having their lunch which always suggests that it has a good rap locally. Show less",4,Reviewed 26 February 2017 ,Lou Wong Bean Sprout Chicken
LianFeyF,Review for Lou Wong in Old Town branch.,"Since I can't find the place to review the Old Town branch of this Lou Wong, I'm afraid I have to ride on this one.As we all know, one of the things Ipoh is famous for is its Hor Fun. Every time I come home to visit family, it's a Must-Have meal at Lou Wong. I sat down tonight for dinner & to my horror, they served the low grade transparent Hor Fun! I certainly hope it was only in the Old Town branch that they resort to this type of cost cutting measure. I may be over reacting but as an Ipoh-ite, I really feel betrayed. I hope all you discerning foodies out there will boycott this place until they realise there are some standards that just cannot be compromised. Show less",1,Reviewed 24 February 2017 ,Lou Wong Bean Sprout Chicken
"biofreshKuala Lumpur, Malaysia",TRIP TO TOWN FROM TAMBUN FOR FOOD,"I was going for retreat with my kid and was heading to town for some food. First stop was to think of this place as long time ago we love to visit this place every time I touch ipoh town. BUT to my disappointing this trip make me think twice. Not because of the traffic jam and no packing space, but the food and dirty environment that make the place look bad. furthermore the service is getting lousy and the staff attitude is no good maybe due to too good business.To be frank, I would not go there from now on. I dont this I cannot get good chicken rice else where then here.Show less",3,Reviewed 17 February 2017 ,Lou Wong Bean Sprout Chicken
"AileenleeKuala Lumpur, Malaysia",Great local food,"This local mix of steam chicken with bean sprout was famous from Ipoh. You can choose to have the chicken with rice or noodle soup. Chicken was nicely done and came in a big portion. However, the part we got had mostly bones in it. Bean sprout was cooked in a simple way. We also tried their meatball which was delicious. It was big and came in the soup. Simple and quick meal. Service was quick and speedy. Price is moderate, it cost me RM36 for a meal that includes chicken and bean sprout (2 persons portion), 5 meatballs and 2 drinks.Show less",3,Reviewed 16 February 2017 ,Lou Wong Bean Sprout Chicken
"dominico789Hong Kong, China",Tasteful free range chicken,We came twice in 5 days after taking the first lunch meal in hurry. We decided to came again for dinner before further heading to Malaka. It did not disappoint us for both meals we had taken. The free range chicken was very tasteful and the green sprouts dish was fresh. We might have shocked by ordering 6 chickens for the dinner for six people. We ended up could only finish 5 chickens and have one untouch chicken to bring back to hotel. Show less,4,Reviewed 16 February 2017 ,Lou Wong Bean Sprout Chicken
leeyh49,Outdoor dining in pedestrian walk.,"Reasonably good meal - chicken, towgay and chicken feet. Two other similar eateries nearby - Ong Kee and Onn Kee Chicken Towgay Restaurant.",4,Reviewed 16 February 2017 ,Lou Wong Bean Sprout Chicken
"ashleyrB5283GYSingapore, Singapore",Silky noodles,"For sure this place is super popular, kampong chickens are indeed skinny but full of favour, I like less bones but my Wife loves the bones, so she was happy.But the noodles, oh the noodles, so silky and smooth, that and the bean sprouts make it worth while, and if you need one more dish, ask for a plate of chicken livers, they were cooked to perfection. Service was fast, maybe not the happiest staff but hey they work very hard so give them a smile anyway.Show less",4,Reviewed 8 February 2017 ,Lou Wong Bean Sprout Chicken
"429helencGloucester, United Kingdom",Lucky find!,"We stumbled across this place as it was near our hotel, and decided to try it. The chicken was tender and delicious, a huge portion and all good breast meat. Somehow, served with the bean sprouts, rice and we had noodles as well, the flavours and textures are a match made in heaven. We ate there two nights in a row, and the second time was just as good.Show less",5,Reviewed 6 February 2017 ,Lou Wong Bean Sprout Chicken
"wanderingoffagainSingapore, Singapore",Got all bones :(,"The two person set we ordered had virtually no meat in the chicken and almost all bones, we were very disappointed. Not sure if we were just unlucky to get the bony parts but no effort was made to even give us a mixture of some breast meat to balance it out.The hor fun (thin rectangular noodles) were super ""q"" and chewy which is the icon of Ipoh (everywhere you go these noodles tastes superbly well) The bean sprouts ( a must-order dish) are crunchy and bursting with flavor, but all these still didn't save the star of the show which is supposed to be the chicken.Locals told us we should go to the store right beside as that's more well-loved by locals and has better quality chicken. Hope to try it next time!Show less",3,Reviewed 31 January 2017 ,Lou Wong Bean Sprout Chicken
BUY S,WORST SERVICE IN MY WHOLELIFE,"Was told to go away because I'm alone they only serve half chicken and 1 chicken , how can I finish the chicken?",1,Reviewed 27 January 2017 ,Lou Wong Bean Sprout Chicken
DrYeo,"Pricy, a tourist trap",Service and hygiene is non existent. Chicken is kampong style so not much meat. Had to order double time. Fishball soup is passable. bean sprouts is very popular. Rice greasy. This is not good compared to rest of the eats in Malaysia. A tourist trap,3,Reviewed 21 January 2017 ,Lou Wong Bean Sprout Chicken
"Texan CSingapore, null, Singapore",Lost Its Shine,"comparative to its hay days, the taste (its chicken & the rice), they had lost out to many other stall holders. Even diagonal across the road, was their previous helper Chef, and tastier & flavourful, the bean sprout equally crunchy. Alas, it is now very commercialise & its only the name that spells a fading reputation....so unless they come up with something out of the box.It is not that good anymoreShow less",2,Reviewed 19 January 2017 ,Lou Wong Bean Sprout Chicken
Pak Soon L,Delicious Hor-Fun,"Wow, the Ipoh Hor-Fun here is really out of this world - smooth and delicious. The soup base is good and the bean sprouts are great. This is a ""die-die"" must try food in Ipoh.",4,Reviewed 19 January 2017 ,Lou Wong Bean Sprout Chicken
"Keelung SKuala Lumpur, Malaysia",No More Magical,"We have our dinner here. The service is efficient. Order was brief and crew were attentive. The chicken portion has scaled down, compared to we came 3 years ago. The chicken is sweet now, which is funny. It really disappointed us. I wonder why they have changed the recipe.Show less",2,Reviewed 17 January 2017 ,Lou Wong Bean Sprout Chicken
Julietzhu,Nice food,"Not so oily, chicken and bean sprouts cooked to perfect. The sauce is tasty, while the best is the clear soup kuei tiaw -- very soft and tasty!",5,Reviewed 13 January 2017 ,Lou Wong Bean Sprout Chicken
wong l,searching for foid to eat,i go there to eat 3 4times quite nice the chicken n i like most is the bean spout our side here very seldom have this type of bean spout it is short n fat n crunchy i love it so much,4,Reviewed 12 January 2017 ,Lou Wong Bean Sprout Chicken
teh s,Short stopover,"Our family of 8 stopped by Ipoh for lunch while enroute to Kuala Lumpur from Penang. So we decided to take the famous bean sprout chicken rice here - based on reviews. However, we are quite disappointed. Although not too bad but it was not as great as touted. To us the sauce was a little too salty and the chili average. Slightly on the costly side too. Can dropped by if you have nowhere to eat. Otherwise can give it a miss. Show less",3,Reviewed 7 January 2017 ,Lou Wong Bean Sprout Chicken
MelBee005,Best Tauge Ayam,"Although no items in the menu are in English, you simply need to order a tauge ayam. It was simple but delicious and we went twice during our 3-day stay.",5,Reviewed 2 January 2017 ,Lou Wong Bean Sprout Chicken
"johnlim74Kuching, Malaysia",Great Lunch,We enjoy very much the crunchy tau geh and the tasty oily chicken. As expected we waited for about 1 hour to get our meals and worth it. The staff are extremely busy so better decide first what to order before he comes to take your order. Thumbs up!!Show less,4,Reviewed 2 January 2017 ,Lou Wong Bean Sprout Chicken
"keechengSingapore, Singapore",Normal chicken rice,Passed by and saw this shop in concubines lane. So took my early lunch. This is the 2nd shop. The chicken portion serve is reasonable but the bean sprout is huge serving. Chicken is not tender. Bean sprout sauce is salty. The soup is good. Chilli not hot enough. The lunch cost is reasonable. Show less,3,Reviewed 2 January 2017 ,Lou Wong Bean Sprout Chicken
JPcosmos,Lunch with family,Disappointed. Nothing great. Had better chicken rice in Kuala Lumpur. Chili sauce too watery n sweet. Not very presentable. A bit unappetizing it isn't value for money.,2,Reviewed 31 December 2016 ,Lou Wong Bean Sprout Chicken
SeanOoi8,Great chicken with rise.,"Reasonable price, large serving portion, short waiting time, good service. To me this is the best as compared to the one next to it. We stopped by on my way to KL as well as on my way coming back from KL.",4,Reviewed 30 December 2016 ,Lou Wong Bean Sprout Chicken
"TeresaO399Singapore, Singapore",Famous Ipoh Food,"This has been touted as the best Ipoh cuisine which is their steamed chicken, beansprouts and noodles (flat vermicelli aka kway teow). Weekend is very crowded so need to wait for seats (non-aircon) but service was fast and furious so be very clear of what you want to order before sitting. Otherwise you may be pressured by their speed to order everything.We had the 3 items mentioned earlier and included meatball soup. Over ordered as usual so over ate. Taste of chicken and beansprouts were good but the rest were ordinary.Show less",3,Reviewed 29 December 2016 ,Lou Wong Bean Sprout Chicken
"TeeJaniceKulai, Malaysia",Year end holiday,"The best bean sprout chicken in Ipoh town.Besides bean sprout chicken, there are few more dishes worth to try such as stew chicken feet, meat ball & fish ball soup.During festive season, always full with customers especially lunch time and dinner time. Therefore, my advice is to be there 1-2 hours earlier, else will hardly get seats.Show less",5,Reviewed 29 December 2016 ,Lou Wong Bean Sprout Chicken
nemanjavidic,Yummy!,"Wow! Really delicious chicken, did not disappoint even with my high revenue expectations. Beansprouts also wonderfully cooked.",5,Reviewed 29 December 2016 ,Lou Wong Bean Sprout Chicken
laichi22,Food must have in Ipoh,"Sure will eat this restaurant when every time visit Ipoh, love all the food serve.
Have try others shop nearby it but end up Lou Wong still my favorite choice.
Price was reasonable too.",4,Reviewed 29 December 2016 ,Lou Wong Bean Sprout Chicken
2015Kay,Bean sprout chicken,Bean sprout not as fat & juicy as before but still good. Can get similar quality in Klang Valley these days.,4,Reviewed 27 December 2016 ,Lou Wong Bean Sprout Chicken
terrykow,Bean sprouts and hor fun are nice,"This is an old yet famous shop in ipoh town. We visited few times here. Many local and tourist around. Frankly, I like the bean sprouts and hor fun, but the chicken is so so. The service is poor, partly because they are good in business I think. Drinks and hygiene of the place is below expectation. Show less",3,Reviewed 27 December 2016 ,Lou Wong Bean Sprout Chicken
Chew J,Lou wong bean sprouts chicken,Value for money. Stream tender Chicken. Lots of other great local dishes. Conveniently located near local hotel. Popular with local people and others.,3,Reviewed 26 December 2016 ,Lou Wong Bean Sprout Chicken
John L,Packed with diners with fast turnover,There's only one dish and that's plenty good enough. A must have on your dining list whenever in Ipoh.,4,Reviewed 25 December 2016 ,Lou Wong Bean Sprout Chicken
MikeYong1A,Great late dinner,"Came into town late in evening and this was the only shop available. The standard fare of chicken, bean sprouts and rice noodle soup was surprisingly delicious. Service was prompt. Staff was polite.",4,Reviewed 23 December 2016 ,Lou Wong Bean Sprout Chicken
Cheryl-TMF,Service so so,"Unfriendly staffs, slow in order. Cold chicken was served. Fish and pork balls nice. Noodles was tasted good.",3,Reviewed 23 December 2016 ,Lou Wong Bean Sprout Chicken
"albertxlIpoh, Malaysia",Smooth chicken,"I am a local in Ipoh, although there are much better beansprout chicken around Ipoh, I would say low wong is one which handles such a high amount of customers the best. They take less than 10 minutes to serve your food compared to some of the better bean sprout chicken which takes more than 30-40 minutes to serve the food in peak period. Furthermore, it is almost open most of the time unlike other similar restaurants which usually closes around 11am.Show less",4,Reviewed 23 December 2016 ,Lou Wong Bean Sprout Chicken
"ahmisha94Kuala Lumpur, Malaysia",Best Taugeh Chicken Rice in town!,"Honestly discovering this place was pure luck for my friend and I! We didn't actually google famous places or anything like that, more like we found this place by chance and it seemed pretty crowded so we just took a shot. Well all I can say about this place was that the food was absolutely amazing. Great portion size for two people with a generous serving of chicken and and taugeh (bean sprouts). The only downside about this place is that it's crazy busy so trying to get a table during peak hours is just insane. Secondly most of the tables are catered for a larger group of people so if you are in a small group of 2/3 just like us, be prepared to share the table with other people.Overall it was a wonderful experience with good food! It's a must return for us whenever we are in Ipoh :)Show less",4,Reviewed 21 December 2016 ,Lou Wong Bean Sprout Chicken
Chinwong69,Tasty Chicken Rice and not so crowded,I ate at the branch restaurant near Concubine Lane on two occasions over three days. The chicken with bean sprouts was tasty and the service was fast. Their side dishes like the beancurd paste roasted pork and the pork ball were good too.,4,Reviewed 20 December 2016 ,Lou Wong Bean Sprout Chicken
"Pink_TravelPrincessKuala Lumpur, Malaysia",Consider fast service with huge group of customers,"There always a bee line queuing at this restaurant but it's considered pretty fast for customers to be seated. Once seated, the food usually served quite fast. Limited types of drink offered but it's good that the worker will carry a basket of few types of drink to each table and we can immediately choose what we want. This restaurant has a branch in Concubine Lane but closes around 8pm. The original shop will close at around 10pm.Show less",4,Reviewed 20 December 2016 ,Lou Wong Bean Sprout Chicken
SeahKC,Passable ,Seems the standard has dropped considerably. Only the bean sprouts maintained its crunchiness and that's about it. Oh and the hor fun is still as good though.,3,Reviewed 20 December 2016 ,Lou Wong Bean Sprout Chicken
"Robert FSydney, Australia",Famous Ipoh Chicken,"Lou Wong epitomises Ipoh style steamed chicken. The place is bustling from early till late testament to how good the food is there. Not many (any?) staff speak English but don't let that deter you. The food is fresh, flavoursome and delicious. Price is very reasonable. Show less",5,Reviewed 19 December 2016 ,Lou Wong Bean Sprout Chicken
"AlfredKLKuala Lumpur, Malaysia",Good but there are others better place,"They serve good chicken and bean sprout but their pork meat ball is great. The portion of the hor fun or rice is just nice so you may try both. If you are a small eater, I'd recommend to go with hor fun as you may also have room for their chicken and pork meat and fish balls.This is not the first time we visit and taste of the food seems degraded slightly. Nevertheless, it's still better than the average.This place is full most of the time especially on holidays where they might even sold out before 9pm. Go early to avoid disappointment.Show less",3,Reviewed 18 December 2016 ,Lou Wong Bean Sprout Chicken
BernardC1119,Popular among tourist,Food is good (not as good as Cowan Street but wider menu and better service) and pleasant environment. Sit alfresco style next to the mini night market.,4,Reviewed 17 December 2016 ,Lou Wong Bean Sprout Chicken
"ShaneLiuwSingapore, Singapore",Not bad but won't cause me to dream about it ,"Touted as the most popular bean sprout chicken rice place in Ipoh. Coffee shop was fairly packed but seating were still easy to find. No queues and orders came quick. Blanched bean sprouts with sesame and soya sauce tasted good which is well balanced, crunchy but well cooked. Chicken tasted good too which was juicy and saucy. Chicken was however not as tender to my liking. Meat ball was not too bad as well. Will recommend this place but not to drive all the way from Penang for. Show less",4,Reviewed 16 December 2016 ,Lou Wong Bean Sprout Chicken
"chrischoong007Penang Island, Malaysia",The best chicken bean sprout and noodles around,"I have yet to taste something better than this. Coming to Ipoh without having their chicken rice with bean sprout and flat noodle is just not complete. First time coming on a weekend and that was a mistake. I was in the queue for 45 minutes but in the end it was worth the wait. Service was fast and the food was fabulous. If there is a queue, it must be good. No doubt about it.Show less",4,Reviewed 20 December 2021 ,Restoran Cowan Street Ayam Tauge & Koitiau
"Itchyfeet717Kuala Lumpur, Malaysia","Tasty broth, but ordinary chicken",Plus point: The broth is the tastiest that I ever tried. Koitiau is thin and silky. Serving is fastNegative point: Hygiene level (the aunty who handles food gives changes for money!!). not systematic (there is no menu and the waiter is a foreigner don't speak good local language.) The chicken is not kampung chicken and the texture is hard. Price is a bit steep.Show less,4,Reviewed 27 September 2020 ,Restoran Cowan Street Ayam Tauge & Koitiau
"simonhughes0705Kuala Lumpur, Malaysia",Absolutley Fantastic,"I saw this place advertised on a blog as the best place for chicken in Ipoh, and the place locals go.The food is absolutely fantastic and you dont even need to be that adventurous as a traveler.Highly recommended - i am looking forward to returning soon.Not to be missed!!!Show less",5,Reviewed 28 December 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
"Golf69boySelangor, Malaysia",Cowan Street Beansprouts Chicken,"Interesting. Family run..the uncle with the leg problem serves as cashier, someones does the orders and another serves the food, drinks by another person. Chicken is done beautifully, not overdone, still smooth in texture. Beansprouts blanched served with soya sauce and lots of pepper powder. Thick broth for the flat noodles, rich in flavour. Open in the evening only. I think they are closed on Tues. The waiting can be long. Go earlyShow less",4,Reviewed 17 November 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
TimothyLam,Nostalgia,"Inspite of the price tag, nostalgia brings me back to the place. My parents frequented this joint and could be recognized as regular patrons by the proprietors.
Chicken innards are a plus for most who love the intestines and company.
Some claim it's the best.",4,Reviewed 14 October 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
Joanne C,hit the spot !,Nice rich stock. Chicken was ordinary but had flavour. We went for supper; so there was not a long waiting time!,3,Reviewed 22 July 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
"Kenzo2014732Singapore, Singapore",Overpriced,"Nice rich stock. Chicken was ordinary . The tau gei sauce at Tien Chun was better. Overpriced ,++ RM30 for 2 for chicken ( no wings or feet) Hor fun soup ( small portion) small plate of tau gei and 2 very diluted lime drinks. No wonder they are able to open for business for dinner only on half the week.)Show less",3,Reviewed 12 July 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
"JulianW996Singapore, Singapore",Highly unrecommended due to poor hygiene levels ,"I was there for dinner few days ago and I would not recommend this place for its most unhygienic kitchen practices. They soaked the cooked chicken in the washing sink near the serving area to achieve the smooth skin texture, but when we finished our dinner, we noticed there was an uncooked chicken placed in the same sink.. go figure.... In any case, hygiene levels in the whole Ipoh needs to be stepped up.... perhaps other establishments are operating in the same way unseen in their back kitchens ..... anyway eat at your own risk.... Show less",1,Reviewed 8 July 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
Jin Z,Overrated,"Food was meh with very little portion. Chicken was just average with lots of bones. Worst thing is that I only ordered two single portion horfun but was served with a whole chicken and bean sprout I didn't order, told the shop owner but she still insisted me to pay for the food which I didn't order. Very bad experience, onn kee tasted much better with same range of price.Show less",1,Reviewed 20 June 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
"Ang MSingapore, Singapore",Bean sprout chicken ,"We were there 20 minutes earlier to queue. By 6pm, there was a queue of 20 persons. There was wait time to order food and drinks separately. The food came at different time, chicken feet, bean sprouts 5 min later, noodles 5 min later and lastly chicken 5min later. The chicken is tender but too salty. The noodles is smooth. The beansprouts is crunch and tasty. The meals cost RM59. Show less",3,Reviewed 16 June 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
"Fion515Kuala Lumpur, Malaysia",Poor quality of chicken to be eaten ,"Now this shop is full with tourists. You need to queue up for at least half and hour or even longer hour for you to go in for meal. However, this long waiting queue didn’t make us feel worth to queue. When I saw the way of lady boss cooked the chicken and I feel it is poor cooked. After I tasted the chicken, I really feel food didn’t taste good. The chicken they use are not “kampung chicken” and the texture of chicken is too “soft”. No doubt their price is cheaper than Restoran Tauge Ayam Lou Wong, but I really feel the quality of food is really . After I left Restorable Cowan Street, we straightaway proceed to “Lou Wong” for 2nd round to fulfill our appetite to have good quality chicken. We won’t go back to Restoran Cowan Street Ayam Tauge again. Show less",2,Reviewed 7 June 2019 ,Restoran Cowan Street Ayam Tauge & Koitiau
"allset2g0Kuala Lumpur, Malaysia",Just OK,"This restaurant serves boiled chicken with hor fun soup. It is highly recommended by the locals. Perhaps our expectations were unrealistic, hence our puzzlement as to why this place is so popular. We arrived at 6.15pm and had to join a short queue. We ordered a small portion of the chicken and the famed braised/stewed chicken feet. The chicken feet looked pale and most unappetising. The taste was acceptable but not as tasty as some say. The chicken was boneless and tender. There was the strong fragrance of sesame oil. However, we realised that this was not the firm and flavourful kampung chicken. The small plate of chicken cost RM16 while the small serving of chicken feet was RM8, a bit pricey for the portions. The bowl of hor fun in chicken broth was a consolation because it was everything Ipoh hor fun should be - smooth and tummy warming.Show less",3,Reviewed 2 November 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
