Author,Title,Review,Rating,Dates,Restaurant
Levente CHungary,Nice food with lovely atmosphere,"My partner and I visited Life Cafe for a light dinner. We sat outside. The atmosphere was very friendly and lovely, we really enjoyed our dinner there. We ordered some spicy noodles and fried wonton which were amazing. The texture and the spiciness of the noodle was just right and the fried wonton was really tasty with the spicy sauce provided. Definitely worth a visit.Show less",5.0,Reviewed 16 December 2017 ,Life Cafe - Padungan
"AnnArmstrognKuching, Malaysia",Nutrious and Tasty,"The Life Cafe on Padungan Street in Kuching is an exquisite place to have a light meal with friend and family. The mood starts upon entering as porcelain vases and figurines depicting scenic Taiwan adorn the cafe. It is as if you have walked into old Taiwan. The cuisine also orignates from here. There are nutritious meat based soups that can be served with rice or noodles. My husband, who is a soup-lover, raved about the herbal chicken soup. I tried the vegetarian noodles and was not disappointed. They were a bit spicy, but the flavours merged and the entire combination truly hit the spot. Although, one often thinks that places like this aim for the tourist market, but I don't think this is so for Life Cafe. Kuching residents, who generally foodies, are part and parcel of the clientel.Show less",4.0,Reviewed 7 December 2017 ,Life Cafe - Padungan
"_summervincciKuching, Malaysia",Worst meal ever,"I was a big fan of Life Cafe and have been dining there for years. But tonight's dishes were one of the worst meals I had, period. They used to serve really tasty spicy noodle with some cucumber and carrot slices on top of the noodles with a small bowl of seaweed soup. But today, I had one disappointing tasteless ""spicy"" noodles. I am not the one who would be crazily keen to post a review, but I think other reviewers and Life Cafe themselves deserve to know this. The noodle was tasteless and not spicy at all (and I ordered the L spicy level). And we personally had to request for the ""add ons"" (cucumber, carrot and soup). After this experience, I would NEVER dine at Life Cafe anymore. Show less",1.0,Reviewed 7 November 2017 ,Life Cafe - Padungan
"kosky101London, United Kingdom",Great vegetarian noodles ,"I visited today and thought the restaurant had a really nice atmosphere. The noodles were very tasty and there were plenty of options. Had a great meat substitute and a nice sweet pickled cabbage on the side. Also very cheap, only around 10 ringgit! They also have a big tea selection, although I didn't try myself. Show less",5.0,Reviewed 28 October 2017 ,Life Cafe - Padungan
melbournetourista,Food better than home ,"Stumbled across this gem on a stroll from the Pullman Hotel. The service was absolutely incredible, they spoke perfect English and the waiter remembered our order without writing it down and we ordered a lot of food. The dumplings were the best I'd ever had and the options for vegetarians were outstanding. Would come back here in a heartbeat, $6 AUD for a drinks and a huge meal. Show less",5.0,Reviewed 2 August 2017 ,Life Cafe - Padungan
Ben P,Life Cafe Padungan,"Atmosphere 4/5 - Life Cafe has a nice atmosphere, with traditional decorations. It was busy with locals when we went, and it didn't feel like a tourist place - good! Service 3.5/5 - Food came as it was made, and we didn't have to wait more than 10 minutes for our final dish. Life Cafe had an interesting waiting style to say the least - waitress immediately stood over us as we chose our meals (could have done with some time to discuss!) but as this place is more of a local restaurant perhaps the locals know what they want immediately. Staff were friendly and chatty! Food 3/5 - Great selection of non meat dishes which was perfect for our family of 3 vegetarians. The faux meat was fantastic, not too meaty and picked up flavour well. The vegetables were well cooked too. The noodles weren't too spicy (I had the extreme variant) but they tasted good. The downfall here was the sauce. Far too much oil, brought the quality of the dish down quite a bit. Nonetheless, we had a good time. Thanks! Show less",3.0,Reviewed 1 August 2017 ,Life Cafe - Padungan
"Bobby MByron Shire, Australia",Dinner,"Taiwanese restaurant which was a Japanese restaurant last time we were in Kuching. The food quality has not changed and service staff were competent. We had pineapple chicken (delicious) baby Kailan (green vegetable),vege dumplings and rice. All delicious and plentiful. Another plus is how inexpensive it all was, less than $10(AUD). Easy and relaxed.Show less",4.0,Reviewed 31 July 2017 ,Life Cafe - Padungan
AK_travel_review,Really authentic dishes,"I loved my visit here, I enjoyed the Shanghai noodles (with extra noodles) and the butter and Kaya toast. Delicious. Def recommended.",4.0,Reviewed 16 July 2017 ,Life Cafe - Padungan
"SpanjulikaKuching, Malaysia",Very traditional but we'll worth it,"Most of the dishes have pictures in the memo so you can generally see what you are ordering (most of the time). However they try very hard if you ask about the dishes. This is not a place where they have Coca Cola on the drinks menu, and orange juice is literally the whole orange blended up, so is quite bitter and bitty. I would thoroughly recommend the chicken dumplings and plain noodles. The iced green tea is also my favourite. Yes, I have been here more than once as I live around the corner now. Show less",4.0,Reviewed 13 July 2017 ,Life Cafe - Padungan
travellingnordstroem,Best restaurant in Kuching,"Superfriendly staff, excellent vegetarian food and nice interior. It's a must visit when in Kuching! The kids loved it and we loved it! They have lotsofdishes to choose from, serveral fruit juices and tea. We ordered several small dishes and all of them tasted excellent!",5.0,Reviewed 21 June 2017 ,Life Cafe - Padungan
GaborF66,"Dumplings, noodles, veggies... excellent","Great spicy noodles, amazing fried or poached dumplings and soups. They have delicious tea variations too.",5.0,Reviewed 3 June 2017 ,Life Cafe - Padungan
paulyny2017,Spicy noodle,The best spicy noondle in town. Had been visiting this restaurant since teenager. Friendly staff and nice dinning environment.,4.0,Reviewed 19 May 2017 ,Life Cafe - Padungan
"Anna PBrighton, United Kingdom",We left still hungry,"It's great to have so many vegetarian choices in a non-veg restaurant, but we were so disappointed by the mediocre noodle dish and very small portions for the price. The poached dumplings, though, were delicious. We were shocked and dismayed that the iced green jasmine tea was served in a sealed plastic cup with a plastic straw - this is a tea shop with beautiful little teapots in a display cabinet. Why is the tea served pre-packaged, with so much unnecessary plastic? Although the Chinese lanterns and brush paintings etc are lovely, the lighting is harsh and the air-con is loud, both spoiling what should be a nice intimate atmosphere.Show less",3.0,Reviewed 15 May 2017 ,Life Cafe - Padungan
juliabb1,yummy spinach noodles,"i found this place by accident, really loved the decor. i had yummy spinach noodles and vegeatarian dumplings, which this place was in my home town.",4.0,Reviewed 3 May 2017 ,Life Cafe - Padungan
"annesarsAuckland Central, New Zealand",Best Chinese food ever,"We came here twice in our week long visit of Kuching and it was absolutely worth it. The soups and the curry are outstanding! Must be the best Chinese food I've had, ever. We ordered ourselves somewhat of a 3 course meal, dumplings and fried wontons, herb soup, vermicelli noodles and lamb curry, all of that including drinks for 75MYR (about 17 euro), just amazing. Show less",5.0,Reviewed 22 April 2017 ,Life Cafe - Padungan
SleepsInCatPajamas,Nice food but not worth the price,"The restaurant started humble many years ago. with good asian food and services. as they expand, more menus and drinks appeared and they start branching out too.however, the quality dropped, while the price went up over the years. most of the waiter/waitress are not attentive to customers. for the price that i am paying for the food i get, i could get better / cheaper elsewhere.Show less",2.0,Reviewed 19 April 2017 ,Life Cafe - Padungan
Jepa P,Good teas and wonderfully spicy noodles,Lovely place with lots of good teas to choose from. This place is a nice mixture of tea house and restaurant. The menu has vegetarian section as well and spicy noodle dishes can be ordered extra spicy. Highly recommended!,5.0,Reviewed 21 March 2017 ,Life Cafe - Padungan
"SydneyGazzaRozelle, Australia",Fantastic ,"Love everything about this restaurant. Fabulous food, great atmosphere and friendly service. The noodle dishes are to die for and the prices are very very reasonable. We had entrée , 2 main dishes, vegetables and 2 drinks for 35RM. Don't miss when you are in Kuching. Show less",5.0,Reviewed 8 February 2017 ,Life Cafe - Padungan
Aquatic_Ape,"New location, still great","I've been visiting Life Cafe for around 10 years, every time I visit Kuching. It's recently changed location but the quality of the food hasn't changed. Great place, try the pan fried chicken dumplings",5.0,Reviewed 31 December 2016 ,Life Cafe - Padungan
Kirigaya K,A so far so good experience,"Thinking of trying this restaurant after i heard that they moved to new location. The decoration is pretty nice, good environment. Good service and the waitress was kind. The food still taste the same as before, not much changes.",3.0,Reviewed 8 December 2016 ,Life Cafe - Padungan
Kasper SAarhus,"Very good Chinese food, a bit pricy ","I have eaten at Life for several occasions. I have studied in Kuching for one semester, and I the best Chinese food I have had, was at Life. It's a bit more expensive than the regular food stall kitchen, but it has a nice atmosphere. I can recommend the fried Wonton and the spicy noodles. I think the portions are a bit small for what you pay, but the quality is top notch. Show less",4.0,Reviewed 29 November 2016 ,Life Cafe - Padungan
"Lydia SMill Valley, California",Great Noodles and Atmosphere,"The spicy noodles are delightfully chewy and served with some ground and dried pork. I also tried the fried chicken dumplings which were nice. The sauce that came with them was lovely as well. Great atmosphere and food. Try those spicy noodles! They're a bit oily, but for me they were really perfect. The middle spice level is nice for someone who can handle fairly spicy food but doesn't want a challenge.The space itself is open, clean, and pleasant and the staff are are really nice and helpful and speak great English.Show less",5.0,Reviewed 12 November 2016 ,Life Cafe - Padungan
ArthurJ_Borderline,Disappointed.. ,"First time in Asia I heard ""sorry no rice ready, have to wait 30 minutes"", and then, the dessert come before the main dish, strong spicy when you ask very light and food is not great at all for the price... The first and probably the last time I come. Show less",2.0,Reviewed 30 October 2016 ,Life Cafe - Padungan
Raymond C,Nice food and ambient ,This restaurant has been relocated from Ewi Hai Street to the current Padungan location. More specious and serving quality Chinese food and drinks.,5.0,Reviewed 6 October 2016 ,Life Cafe - Padungan
"MoleseyboyLondon, United Kingdom","Limited menu, but good food and friendly staff","We tried out the Bear Garden, in part because of its eco-credentials and in part because our kids wanted a break from rice and noodles. Mixed opinion about the burgers: #1 son being underwhelmed (preferring the Granary burger to the Bear Garden burger) but #2 being quite happy! Both my wife and I ate the veggie burgers which were excellent.This place is quite a bit cheper than many of the other bars/cafes serving Western food, but still was twice as much as dinner at the Borneo Delight just down the road.NB this place is cash only, with the nearest cash machine a good 10 minute walk away...Show less",4.0,Reviewed 14 August 2019 ,Bear Garden
"990katehLeicester, United Kingdom",Drink to save the orangutans!,"This bar is owned by orangutan project along with Monkeebar. 50% of profit goes to the Matang wildlife centre, which rehabilitates abused and abandoned animals from all over Borneo. The bar is friendly and very cheap and has a really nice vibe about it so why drink any where else. Show less",5.0,Reviewed 8 August 2019 ,Bear Garden
jeabottsjean,"Great Sandwiches, proper bread!","This place has a lovely garden in the middle of the city, they serve really nice western food like sandwiches, wraps and pies! I had the chicken BLT which came with fries and salad, it was delicious! proper bread, not sweet at all which is hard to find sometimes. we went back a couple of times at night as it is a great bar which is very popular with travellers and locals, they also support wildlife conservation giving 50% of the profits to great causes like the Orangutan Project. Well worth a visit!Show less",5.0,Reviewed 9 July 2019 ,Bear Garden
CristinaF3128,Good place for good food!,"This is the place if you are tired of rice and noodles! Proper bread, proper tea and fresh ingredients! It's a very nice place to have lunch! Tikka wrap was my choice (very tasty and filling), but for sure I'll go back and try out more of the menu!Show less",5.0,Reviewed 4 July 2019 ,Bear Garden
laralN7810NZ,Beers for the Oran Utans!!,Great spot for a snack and beers! AND serving cheap San Mig beer!! So much yes!! Plus a great feeling knowing that the profits go to such a great cause. Well done guys :),4.0,Reviewed 9 November 2017 ,Bear Garden
"X9884IXjenniferaSunshine Coast, Australia",Drinking for a cause!,This trendy bar is the perfect spot to grab some afternoon drinks and vegan-friendly snacks. From the second you enter the garden it will bring memories or wonderlust of the Bornean jungle as you appreciate that a percentage of the profit helps to feed and rehabilitate orangutans. Makes you feel better about ordering a large boat of fries covered with truffle and parmesan (I guess they make vegan parmesan too?). Delicious!Show less,5.0,Reviewed 1 November 2017 ,Bear Garden
swadly,"Cheap beer, great food, nice garden ","Super chilled beer garden, great range of cheap beer and really good vegan food with western choices. Highly recommend!",5.0,Reviewed 21 October 2017 ,Bear Garden
Marjolein L,Great bar with a good cause!,They have a good menu for different beers and other drinks and a portion of the profit goes directly to a good cause!,5.0,Reviewed 21 October 2017 ,Bear Garden
Jenni L,Great meet up stop,Within our 5 days stay in Kuching we have pop by twice. Service was fantastic and  beer price excellent too. Would recommend anyone who is visiting to drop by....worth your time.,4.0,Reviewed 10 October 2017 ,Bear Garden
Emily-Louise S,So good!!,"My friend and I just had some dinner/beers here and it was the bomb!! Had a delicious black bean burger. Staff were amazing & super friendly. I've even walked away with a recipe for the collection. Really laid back, chilled dinner. Cheers guys!!",5.0,Reviewed 8 October 2017 ,Bear Garden
Robbie H,Awesome bar,"Really great vibe, good people and supports a fantastic organisation. Definitely recommend to anyone that visits Kuching. Favourite place in Kuching🍻🍻🍻🍾🍾🍾🥃🥃🥃",5.0,Reviewed 4 October 2017 ,Bear Garden
JacquesI30,Great chill spot,"Awesome place and amazing staff, great food too. Good place to dance and chill with friends, a must try!",5.0,Reviewed 26 September 2017 ,Bear Garden
Ginger S,Chill and social environment,We loved the atmosphere. It was very chill and everyone was chatting. A great place to meet new people. Drinks were cold and service was good. Loved their sweet dog. Def would go back.,5.0,Reviewed 25 September 2017 ,Bear Garden
David N,Fantastic service ,The place has fantastic service and the crowd is pretty cool and diverse most days.. definitely recommend you check it out,5.0,Reviewed 24 September 2017 ,Bear Garden
NathanM3127,Vegan Mac n Cheese! Good vibes and lovely staff <3,"Amazing food and cheap drinks! The menu is all vegan which is great and it's such a lovely place to chill for some drinks. The drinks are surprisingly cheap and can buy a bucket of beer (6) for only RM 28 which is so good! The cocktails are really good and if you go on a Thursday it's 25% off! Fairy lights outside and it attracts the best people.Highly recommend this place, especially for it's mac n cheese and tatter tacho's!! The vegan cheese is to die for, made out of cashew nuts! MmmmShow less",5.0,Reviewed 21 September 2017 ,Bear Garden
Charly G,Favourite place for an evening out in Kuching,"Amazing little place, my favourite in Kuching; cheap drinks, lovely atmosphere and staff and fantastic vegan food! Would recommend for anyone wanting an excuse to drink (because you can't turn down a beer when it's saving animals) and meet the nicest people.",5.0,Reviewed 20 September 2017 ,Bear Garden
Lison L,Best place in Kuching,"What an amazing place!! Try the red wine, you will not be disappointed 😉🍷 Thanks Cassey, Kat and Jordan!!",5.0,Reviewed 20 September 2017 ,Bear Garden
Mathaldou,Great evening,"We went there with three friends, had a super time there sooo many choices of beer, nice and CHEAP Vegan food, try the macaroni cheese without real cheese! Awesome!",5.0,Reviewed 20 September 2017 ,Bear Garden
davidbZ5246QM,Awsome !! ,"Nice, cool , vegan place !! 
Bear not expensive , lot of travler  
You need to.go in this place if you go in kuching",5.0,Reviewed 20 September 2017 ,Bear Garden
180alyssai,Coool,"Good bar in Kuching's center, good vibes from the bartenders 
I even got some dreadlocks in their bar👌👌",5.0,Reviewed 20 September 2017 ,Bear Garden
Stephenienet,Delicious food,"My 2nd time here & the food is still delicious. I really love the mushroom soup.  Their pizza is the best in town,  for me. Will sure come  again",5.0,Reviewed 31 August 2020 ,Bella Italia
garimasayss,It is an Italian Restaurant.,"It is an Italian Restaurant. 
Price is a bit higher as compared to quality and quantity both.
It’s a small restaurant, fine for a date but white sauce pasta is not worth at all.
Try going to any other restaurant.",3.0,Reviewed 20 July 2020 ,Bella Italia
"71emmaKuching, Malaysia",Satisfactory,"We had lunch here just now, three of us. This is a small restaurant about 5 mins' walk away from Century Hotel, actually on the opposite side of the road. My husband ordered the beefsteak set; my daughter the carbonara spaghetti and myself chicken chops set, together with carrot and mango juice. The portions were medium. However the taste of all were satisfactory, not too salty. We enjoyed ourselves. We didn't try their pizzas though I heard these were good.Well, the lady serving us was friendly and efficient. Amblence was simple with a tinge of western feel.Overall, I'd recommend people to come here if you want to try some Italian food.Show less",4.0,Reviewed 19 February 2020 ,Bella Italia
"kpiddyBrisbane, Australia",Take-away pizzas,"Take-away pizza was all that we needed from Bella Italia, we walked in off the street and placed our order inside the restaurant and waited. There was a sufficient selection of pizzas to choose from, the staff were friendly and the tables were set nicely, it was disappointing for them to see that they had no other customers at the time, hopefully the night picked up. The pizzas were thin based with plenty of toppings on them, not the style that I am used to but adequate.Show less",3.0,Reviewed 28 November 2019 ,Bella Italia
"RabbitgoeseastSingapore, Singapore",Tasty pasta (vegetarian options),"Considering this little Italian restaurant is far from town centre we were very pleasantly surprised. We ate the penne arrabiata (with no cheese). The pasta was well cooked, the sauce with olives and chill was delicious. We aim to eat vegan whenever possible. I’m not sure if the pasta was fresh (and therefore had egg) but we really enjoyed the meal. The place itself is fairly basic, the staff were friendly, worth a visit if you are I. The area craving Italian. Show less",4.0,Reviewed 21 October 2019 ,Bella Italia
"BartShirlynSerian, Malaysia",Far from a true Italian restaurant,"We walked in and there was no welcoming.The ambiance and decoration were poor.We wanted to order a bottle of wine (standard in Italian restaurant) but no wine?!? Never been to an Italian without wine. A beer they have but this was not in their drinkslist. We ordered a starter and a main dish. While we were having our starter the main dish already arrived.......why???The pizza and fetuccini were nice.Noticed 2 matsaleh (Italian?) working in the restaurant. In our opinion they should be able to set a higher standard and make it a true Italian restaurant experience. The food isnt problem. Maybe our expectations were a bit too high at first.We are doubting between 2 and 3 stars, but as the service and ambiance were missing we keep it 2.Show less",2.0,Reviewed 10 March 2019 ,Bella Italia
UdhayakumarG,Better Western Option,It is closer to European environment. Food is good here and may be the best Pizza I had so far in Kuching. Having vegetarian options. Service is friendly and worth for money.,4.0,Reviewed 22 January 2019 ,Bella Italia
Happiness815618,Worth every Ringgit,"Tried their pasta, pizza and lasagna. All good. They only use halal ingredients too, so I'm good. Though it's a bit pricey, but it's totally worth it.",5.0,Reviewed 28 October 2018 ,Bella Italia
Rachael J,Great food,good dining place with delicious foods especially the spaghetti and pizza. A little bit pricey but worth it. Recommended.,4.0,Reviewed 11 October 2018 ,Bella Italia
Lodi K,"Good food, but little pricy","Visited with some friends by this Italians restaurant. Decoration good be better, service is ok, food is good, but prices roughly 30 percent too high for what you get in total.",3.0,Reviewed 30 August 2018 ,Bella Italia
Lya L,unforgetable moment,"when i step into this place, i already smell all the ancient of spices. i was impressed. when the food arrived to our table we were not disappointed at all. the taste of delicious and unforgetful taste.",5.0,Reviewed 18 August 2018 ,Bella Italia
"haziqgani95Kuching, Malaysia",A Place For Good Italian Food,"First of the pizzas were delicious and it was thin crusted. Second, the lasagne may seem small but half way through and some people would stuffed half way. The spaghetti in my opinion tasted delicious and healthy. Last of all, the fish and chips dish was huge for a person. The place is small and cozy for a date or small gathering. If I am not mistaken, you can call upfront to book the place. Besides the food, the toilets were dry and clean. All in all, I had a great experience there. Would come again.Show less",5.0,Reviewed 9 August 2018 ,Bella Italia
"The_HY_LifeSingapore, Singapore","Decent, nice dinner out ","My sister and I wanted something different (i.e. something with lots of cheese) after the many days of delicious local food we'd had in Kuching. We had a flight out at 10pm and chose Bella Italia because it was only 10 minutes by taxi to the airport and had decent reviews. The pasta and pizza was nothing to scream about but tasted home-cooked and comforting. Would recommend avoiding the tiramisu if you're used to the softer, more alcoholic kind of tiramisu as I found this alcohol-free version rather stodgy and nothing really like a tiramisu.The food is (I imagine) on the pricey side for locals, though I would think it would be considered very reasonable for ""western"" food for most foreigners. We paid about 100rm for a pizza, pasta, tiramisu and two drinks. Decor was authentic (read: old school Italian decked out with green and red), which made us feel like we were in Italy for a little bit! A decent choice if you're in Kuching and need a change! Show less",4.0,Reviewed 28 July 2018 ,Bella Italia
"girliepuppyKuching, Malaysia",Good food and excellent service,"Dine with colleagues at this restaurant. One of our favourite place for good Italian cuisine. The beef lasagne is super delicious! The pasta selections are all good. The staff are friendly, owner (Mr. Mesud) gives his personalise service with a smile while taking order. We will definitely will come back to this place to dine again.Show less",5.0,Reviewed 26 June 2018 ,Bella Italia
"EronyWKuching, Malaysia","Average food, poor service ","We were excited to try after reading a lot of positive reviews about this place. When we walked into the restaurant, one staff was in the midst of clearing a table. He pointed to an empty table and continue cleaning his table. No ""hello,"" no ""welcome to Bella Italia,"" no ""Buonasera."" Nothing! We did not feel welcomed. This immediately meant our rating would be one value lower. At this time, we were hoping that the food can compensate us with this poor service. The restaurant was not busy with only two other tables occupied. The menu was very hard to read especially under such a dim lighting. The staff who came to take our order again didn't greet or smile. We ordered a salad, margarita pizza and beef lasagna. Food arrived to our table in a blink of eye. Salad portion is very small and can do with more dressing. No homemade croutons in an Italian restaurant? That's bad. Pizza crust can be more crispy, a little too dry and not enough flavor. Beef lasagna was acceptable, beef flavor was too strong to my personal taste. A little disappointing even for Kuching standard. For the price we paid and the quality of food we received, we will not go back. Show less",2.0,Reviewed 18 June 2018 ,Bella Italia
aleks_bd,Still keep it's standard.,where to start...  many years have passed and many visits to this place never have did it disappointed best lasagna good pasta and amazing pizza.... Friendly owners.  Place I will keep on visiting as long I am in this town.,5.0,Reviewed 7 June 2018 ,Bella Italia
anmatkovic,Amazing food,U should come and eat in this place as they will serve you the best italian food. My salmon risoto was so tasty and potrions are big.,5.0,Reviewed 16 March 2018 ,Bella Italia
"PJMYSingapore, Singapore","A year later, and the food is just as good! ","I gave this restaurant glowing reviews April 2016, and happened to be in the neighbourhood again August 2017. So we decided to pop in and see if they have maintained their quality. I am very happy to report that their pizzas and pastas are just as excellent a year on. Special mention needs to go their seafood aglio olio. Now I'm ambivalent about aglio olio, preferring the creamier sauces, but Bella Italia's is full of herbs and flavours that I could have happily finished the dish on my own, except that it was my sister's order. A definite must try! Show less",4.0,Reviewed 17 August 2017 ,Bella Italia
Lya L,So yummy,Delicious food.. Good service. Love to have meal here. Will always come back to enjoy such a delicious food n drink,5.0,Reviewed 20 June 2017 ,Bella Italia
"aandlkchKuching, Malaysia",Best Italian restaurant in Kuching,"Went here for a meal last night. We shared a pizza and a salad and enjoyed both. We liked the crispy thin crust and the good toppings. Yes, probably the best in Kuching.Pleasant atmosphere. It was busy but organised and not noisy.We would recommend Bella Italia for good Italian food. Probably a good idea to book ahead as this place is popular.Show less",5.0,Reviewed 19 June 2017 ,Bella Italia
"lucyang99Kuching, Malaysia",Restaurant with many pluses,"One big plus is that the chefs are brothers who own the business and personally run it. Service is excellent, customers' requests, suggestions and comments are always received positively. They're Bosnians, not Italians, as many people mistake them to be. But yes, they serve superb Italian cuisine. Food quality is super, super. Price is reasonable. I can't count the times I've been there for lunch and dinner, with family and friends. I've almost memorized the entire menu. Each time, my food is beyond satisfaction. Bella Italia provides a cozy, unpretentious atmosphere. I can't say which menu item is better than the others. But I'd suggest you end your meal with tiramisu. I like theirs best because I hate tiramisus reeking with alcohol. (No, I'm not forbidden to consume alcohol. I simply hate the smell and the taste of alcohol.)Show less",5.0,Reviewed 19 April 2017 ,Bella Italia
StormPrinceiPhone,Good food to share around,"Place is quite clean, especially the washroom. Commendable food, with fair portion to go share around with friends and family. Ample of parking spaces and travellers driving in Kuching need not to worry. Easily located via Google maps.",4.0,Reviewed 14 March 2017 ,Bella Italia
big o,Still good vegeterian,Visit this place whenever in kuching. Just love their pizza. Good choice of vegeterian food. Great place for family friends to hang tougheter.,5.0,Reviewed 18 February 2017 ,Bella Italia
NABAJIT280,Wow great taste,"Best Italian Restaurant in Kuching - Sarawak, I visited several times to eat their special Pizzas, Great taste, i just loving it",5.0,Reviewed 1 February 2017 ,Bella Italia
maxtune002,good food,"Simple yet good food in Kuching, that has been operational for more than decade. Their mane is very extensive Italian and not available elsewhere in Kuching. If you are looking for  good Italian food this is right place. Crew service is great. keep it up!!",5.0,Reviewed 12 January 2017 ,Bella Italia
"swim_jessKuching, Malaysia",Italian in Kuching,"No doubt the best place to have Italian in Kuching. This restaurant has been opened for a very long time and each time we go back there to dine, the quality remains the same - serving delicious Italian food. Love the thin crust pizzas here...the pastas are also good, as well as the appetisers. However, price may be on the high side in comparison to the portion of food.Show less",4.0,Reviewed 19 October 2016 ,Bella Italia
Jutisha,A good place to go in Kuching when you're craving for Italian food,"When you feel like having Italian food, this is the place to go. Their mushroom soup, insalata pollo, agnello lamb shank, penne agnello  & risotto salmone are well-recommended. My son likes to come here for their favorita or diavola pizza & vanilla milkshake.",5.0,Reviewed 17 September 2016 ,Bella Italia
joycej181,Mehhh,Food taste good. U cannot deny that this plave serves close-to-authentic Italian food in Kuching. But the portion is dissapointingly small. Came here once will not come back again.,3.0,Reviewed 27 June 2016 ,Bella Italia
"PJMYSingapore, Singapore",Who knew . .. ?,". .. that one could easily access good pastas and thin crust pizzas in Kuching? . .. how warm, professional, and unpretentious the service here is? . .. how much I miss washing down Italian cuisine with wine, when it was absent from the menu? . .. we were welcomed to bring our own bottles? Very happy to have taken a chance to dine at Bella Italia Restaurant. Grazia, Bella Italia!Show less",4.0,Reviewed 25 April 2016 ,Bella Italia
michelleyee,Authentic italian cuisine,Love their thin crust quattro pizza - 4 flavour in 1 pizza. Clean environment & ample parking lot outside the shop.,4.0,Reviewed 14 April 2016 ,Bella Italia
"CityFolks777Kuching, Malaysia",Serving Italiano food with limited capacity for improvement!,A small Italian eating place that had been around for more than a decade. Not much improvement to the menu and food taste are basically just average. Presumably still having the same owner and chef. There are places serving the same choice of food with better ingredients and style of cooking. Nevertheless the pizza are good and serving are generous. Pricing of food are reasonable and service are just average.Show less,3.0,Reviewed 28 February 2016 ,Bella Italia
"DrClementLeeMiri, Malaysia",As good as ever,"Everything nice and good as usual. Made our annual visit yesterday. Service was above average, pleasant and do not have to wait long for the food and drinks. Decor remained the same. Outlet is clean. Should provide better quality paper napkin instead of cheaper serviette.Ordered funghi in carozza, fried fresh button mushrooms coated in batter and served with salad and creamy sauce. Mushrooms were soft, moist and yummy. Had 2 tomato-based soup of vegetables and seafood. Both equally delicious. Salmon risotto, turkey ham strips salad, beef steak (Bistecca Alla Bella) generously swimming in their special sauce and new promotional pizza were good.Show less",4.0,Reviewed 14 February 2016 ,Bella Italia
big o,Good food,"Took my local friends to Bella for a dinner and they were suprised that sach good food was available in kuching for more than 10 years yet they heve not tryied it. We had salad, bruchetta, mushroom soup, lasagne, pizza qutro, carbonara, aglio olio and pure fresh juice all was good with reasonable price. Service was fastShow less",5.0,Reviewed 6 January 2016 ,Bella Italia
ryanlow99,Quite authentic,"Some of the food is nice, but they can be quite rich. The carbonara wasn't too enjoyable, as cream is still used. Other than that, no complaints.",4.0,Reviewed 9 December 2015 ,Bella Italia
"NaeschmannKuala Lumpur, Malaysia",Wanna Feel Like in Italy?,"Decor with paintings and pictures of the origin country where the food came from, it actually served fast and delicious kind of italian cuisines which is easily accepted by the locals and other foreigners alike. The food are so affordable with such a high value of taste. Most of the menu are accompanied with cheese (as usual for any italian food), mushrooms and also best part is the generous, fresh, tasty seafood quickly prepared and simple.Show less",5.0,Reviewed 23 November 2015 ,Bella Italia
"sudskumSemporna, Malaysia",Decent Italian food in Kuching,"I went to Bella Italia a few days ago for a quiet dinner. The setting is very Italian as you step into the restaurant and seems to be a mixed crowd of people from couples to friends and family as well. With a full house it does get noisy so probably not the most romantic setting for couples. The menu here is extensive and has many varieties of food for lunch and dinner. As such the food quality could be compromised. We didn't try their specials for the evening but we ordered the bruschetta for our appetiser; from the pasta list, Spaghetti Aglio e Olio and the Pollo pizza as our main course. The bruschetta was a little dry and the bread was a bit hard with the vegetables seemed to be a little overcooked. The pasta however was really good, the oysters & prawns were fresh and succulent. The pizza was not seasoned properly and needed some extra pepper and sauce for my tastebuds but this is subjective and relative from one person to another. Otherwise service was prompt and the food didn't take long to prepare, makes you wonder though if most of the bases and dishes are pre-prepared hence why they are lacking in a distinctive Italian taste. They could do better and make it worth the prices they are charging which in my opinion is in the above moderately price range. Will be back again to try the desserts sometime soon.Show less",4.0,Reviewed 17 October 2015 ,Bella Italia
Aguntravel,Great food for the price,"I had the aglio oglio, beef lasagna, mushroom soup and bruschetta. The food was tasty, flavourful, well seasoned yet light. I think this is because of the fresh ingredients used. The staff was also very attentive. I felt that the food was worth what i paid for. Show less",4.0,Reviewed 28 September 2015 ,Bella Italia
bornejoy,good good,"Ate here on a couple of occasions as the food was of a very good standard... Service very prompt,  efficient and helpful. Would definitely recommend it for anyone to try",5.0,Reviewed 13 September 2015 ,Bella Italia
socal586,Great food,Very good food and friendly service. We went there for lunch and there only a few people in there at that time. We order bruschetta and lasagna which both was very good.,4.0,Reviewed 6 September 2015 ,Bella Italia
maryasimons,Great meal ,"Had very nice meal before haeading to Singapore and this was very delicious. 

If you come to this part you will not regret

Best regards,

Kim Seang",5.0,Reviewed 9 August 2015 ,Bella Italia
EamonV,Decor was Italian but not so sure about the food,Nice decor and good service. The garlic bread was good but the bolognaise sauce though tasty was a strange pink colour unlike any Italian bolognaise I have tasted before.,3.0,Reviewed 26 June 2015 ,Bella Italia
eatandtellyou,"“Excellent food, great service”","great service” wonderful meals’’ 

I have no words, KEEP IT UP..great food respecting a quality that far exceeds the price..Pizza, Lasagne. Pasta Highly recommend",5.0,Reviewed 16 June 2015 ,Bella Italia
