Author,Title,Review,Rating,Dates,Restaurant
640jesmint,Yummy fix of authentic roast meatd,"Known for its famous roast duck, a plate cost abt RM10 (individual). Lunch hr can get particularly crowded.",4.0,Reviewed 3 April 2019 ,Restaurant Ya Wang
Pathfinder57262,Cheap and tasty duck!,Great local place with consistent quality. Their signature Angelica Herb Duck is very good and the basis for the Dan Xiao Er Restaurant Chain in Singapore. Other dishes like Kang Kong Belacan and Sizzling Beancurd is also very tasty.Very good Soursop juice. Staff speaks ok english and they are all nice.Show less,4.0,Reviewed 26 February 2019 ,Restaurant Ya Wang
"vaylortanSingapore, Singapore",Bring more friends to order more. ,"Located just a short walk away from City Square and Komtar, Ya Wang is a must try for those that are visiting the area. When we arrived during lunch time on a Wednesday afternoon, there was a crowd but we got seated without queuing.The two of us ordered DangGui roast duck, stir fry sweet potato leaf, and two portions of chicken rice. About the food, the duck is nothing short of amazing. The skin remained crisp despite being lathered with sauce. The meat was tender without being too chewy and lacked the gamey taste often associated with duck. The vegetables we ordered were well cooked too. The only gripe was with the chicken rice, which smelled like it was cooked with butter, an oddity that maybe some would appreciate, but we definitely didn't.The meal costs us 46RM which was really reasonable considering the quality of the meal. Show less",5.0,Reviewed 4 January 2019 ,Restaurant Ya Wang
powerranger123,Value for money,"Tried their herbal duck and roasted pork and dumpling soup.
Food quite good, but not exceptional. However for the price point and portion generosity, definitely satisfied!",4.0,Reviewed 12 June 2018 ,Restaurant Ya Wang
"angeltSGSingapore, Singapore",Small eatery with alot to offer,"Had lunch with my family and friends on a sat afternoon. The place was crowded! A quaint little old school coffeeshop that some round tables in the middle and some rectangle ones by the both sides of the wall. They cut their ducks, char siew, suckling pig, roasted pork, etc right in front of the stall. Part of the kitchen is in front. We parked right in front of the shop and there were plenty of parking spaces. We had 4 tables of families and friends. Took us awhile to get the 2nd, 3rd and 4th table. Staff was ok, not hostile. They were helpful. For my tabble, i ordered half roasted tang gui duck, quarter steamed kampung chicken, roasted pork & char siew , french beans (changed to broccoli as they were out of beans) and prawn omelette. Ordered dried noodles and rice for staple. Duck was good, not too hard, but alot of bones. Chicken was abit tough , not much meat, maybe its kampung thats why. Prawn omelette was ok, abit on the salty side. Broccoli was simple boiled stir fried with garlic. Roasted pork was abit of the fatty side. Charsiew was nice. I had the dry noodles and it was in the signature black sauce! Yums. We had sour plum drinks and was not bad. Freshly made and came hot with ice inside. The place is air conditioned but with the crowd, only some tables are covered in the blasting coldness. The place is rather cramp, cannot bring in your strollers. I had to help my friend store hers in my car to prevent theft if left outside the shop. We might be back. :) Show less",3.0,Reviewed 5 June 2018 ,Restaurant Ya Wang
leonac435Singapore,Not Disappointed ,After reading about this restaurant being the consultant to Dian Xiao Er in Singapore decided to try here for brunch as they open as early as 9am. I dont like duck so decided to go for their char siew bbq pork rice and their fried dumplings.I must say definitely not disappointed as meat is juicy succulent and skin is crispy. The rice is a bit on the soft n soggy side could be due to just being cooked. Definitely will come again with friends to try other dishes.Show less,4.0,Reviewed 5 June 2018 ,Restaurant Ya Wang
waiwahl2016,"Succulent, tasty duck meat and nice dessert",Two of us had dang gui (angelica roots) roast duck and a plate of prawn sauce water convolulus (kangkong) for lunch. The portion is good for two. The duck is succulent when we sank our teeth into it and when one slowly chew on it the subtle flavour of dang gui came out. The vegetable was crunchy and the prawn sauce slowly permeates through. We had longan sea coconut for dessert. The hint of longan and sea coconut was well balanced and not too sweet. A nice way to cleanse the palate after a hearty meal. The bill did not dent too much of the pocket and is the normal price one will expect to pay.Show less,4.0,Reviewed 24 May 2018 ,Restaurant Ya Wang
"JustineL361Singapore, Singapore",Dang Gui Roast Duck is Delicious,"We ordered a plate of Dang Gui Roast Duck, a plate of Shi Quan Roast Duck and a plate of Char Siew Roast Pork . The sauce of the Dang Gui Roast Duck was punched with full flavour. The sauce of the Shi Quan Roast Duck was diluted. The Char Siew and Roast Pork were pretty good. They offer many other cooked dishes too but I did not order. I was there for the roast duck. The duck was very tender and not gamey at all. It tastes very fresh to me. There is very little fat so there was no wastage. I could eat the entire duck me from the bones. Whole duck RM64Half duck RM33 Quarter duck (thigh and drumstick area) RM19 The elderly service staff was polite , attentive and responsive. Cash payment only. There is a money changer diagonally opposite the restaurant. The setting was old school, rustic but clean. With such affordable prices converted to SG Dollars and such good quality meat, I recommend Ya Wang !Show less",4.0,Reviewed 2 May 2018 ,Restaurant Ya Wang
"BoonchongSingapore, Singapore",Consultant of Dian Xiao Er. ,"The herbal roasted duck is really nice. The sauce is more soupy and less salty compared to the sauce in Dian Xiao Er. The char siew is worth a try too! The dumpling is a pleasantly surprise ;) The coffee, though, is kind of a let down. But hey, we are there for the duck right? Show less",4.0,Reviewed 29 April 2018 ,Restaurant Ya Wang
MLI_MLI,Average Restaurant,"Tried the duck, homemade tofu and soup. Average as we have tried better ones at KSL at the same price. Noodles and rice can be ordered separately.",3.0,Reviewed 18 March 2018 ,Restaurant Ya Wang
"garetjax72Singapore, Singapore","Very good roast duck, other dishes not as good.","Had lunch with the family. Tried the herbal roast duck as they had run out of their signature pipa roast duck. This was very good with crispy skin and tender meat. We had to get some to go! The lotus root soup of the day and fried broccoli were average though. Best to stick with what they are famous for.Note that they have good value sets with various dishes, the number of which is dependent on how many people you are ordering for.Show less",4.0,Reviewed 15 March 2018 ,Restaurant Ya Wang
Baldwin_Mr,Great duck,"We had a very enjoyable lunch here, the roast duck was delicious as was the salt and pepper squid. I'd definitely go back for more!",5.0,Reviewed 12 February 2018 ,Restaurant Ya Wang
Kelvin937,Personally I Like It,"Friendly staff. Taste slightly sweet so to please majority sgreans n msians taste buds. I believe if the herbal taste is too bitter, many pple might not be able to accept it. Duck is succulent. My family and i like it.",5.0,Reviewed 22 January 2018 ,Restaurant Ya Wang
593lilik,Dry ginseng duck,Ya Wang was one of my favorite lunch places in JB. However kunch there today 27 Dec 18 was disappointing. The ginseng duck was dry tho I had the drumstick. The char siew was hard. I suspect they could have been cooked in advance to cater to the holiday crowd from Singapore. The signature tofu dish was good as usual w the tofu soft and fragrant. The pork w salted fish was ok tho nothing to shout about. One can hardly taste any salted fish. The sea coconut drink tasted watered down and has fewer pieces of the gelatinous coconut than normal. This is one of my most disappointing visits to Ya Wang in all the years I have been patronising it. Show less,2.0,Reviewed 27 December 2017 ,Restaurant Ya Wang
Nightdj31,Nice food,"Recommended to those duck meat lovers! The food is generally nice. The roasted pork is quite dry, not to my liking. But will still return for the duck instead!",4.0,Reviewed 20 December 2017 ,Restaurant Ya Wang
PeterM-Sin,Yummy duck dish,"This duck dish is so yummy. Also ordered the roast meat - great taste as well. 
However, duck is the best!",5.0,Reviewed 8 December 2017 ,Restaurant Ya Wang
"YvaAuSingapore, Singapore",Worth a Visit. Will Visit Again.,"Service: 7/10Quality of food: 8.5/10Quantity of food: 8.5/10My hubby and I went there in Nov during a vacation, based on the reviews on TripAdvisor.Location wise, it is conveniently located (diagonally) across the mall (JB Sentral). However, given that it is not on the main road, if you are going for the first time, do keep your GPS handy.The shop front doesn’t look like much from the outside, but it is pretty spacious and clean inside. The servers (mostly aunties) were quick to give us a table. One auntie was a little impatient when I was browsing the huge menu, wanting to take our order asap. But my husband managed to crack a joke to loosen things up, and she became friendlier. She even compliment me on my new haircut (heeee).We ordered the standard set for two (refer to pic) and the food came fast. The herbal take on the duck was good. Soup was nice and hot. Vegetables were nicely stir-fried. The claypot dish was a bit of a miss. Fish slices were not the freshest and the shrimps were very tiny. Portion of rice was small too. My hubby had to order an extra portion of rice (came in a bowl, which was much bigger in quantity than the rice that came with the set).We found the amount we paid quite reasonable too, compared to what we would have to pay in SG.Cashier wasn’t the most polite, but she wasn’t rude either. This is, after all, not a fine dining restaurant, so don’t expect too much (lol).PS: this place is popular among Singaporeans. Even ran into my friends here!Show less",4.0,Reviewed 4 December 2017 ,Restaurant Ya Wang
Chrisx33Singapore,Best of the best if you're driving very easy to find! ,Parking is a Difficult part with this area but that doesn't stop us from heading to this place for their herbal duck. Available in 2 type of duck herbal and dang gui there maybe more but I'm always being introduced to this 2 which I tasted both the dang Gui ones taste nicer and awesome! Pricing is pricey but I must this is the most worth it food in jb! Show less,5.0,Reviewed 3 December 2017 ,Restaurant Ya Wang
"augustinesklimSingapore, Singapore",Excellent HK Roast in Johor Bahru,"A friend raved about JB Ya Wang Roasts and indeed, was Danni good. 1st visited in early Nov'17 & back again today to TAPAO back to Spore for dinner.... Roast Duck & Honey Char Siew was 5***** but Roast Pork Belly and the rest of the menu was okok. Whole Bird for MYR60 is really worth the $$$. Show less",4.0,Reviewed 19 November 2017 ,Restaurant Ya Wang
"Benny_Tan_SgSingapore, Singapore",Nice Char Siew - Wow!,It is a favorite place for locals and tourist alike. Char Siew is succulent and melts in your mouth. Duck and roast meat is average. Tried their fried dou miao and it is super delicious! Fried till perfection with wok hei and it is not over cooked. Somehow I find the vegetables served in Malaysia are generally more plump. Show less,4.0,Reviewed 5 November 2017 ,Restaurant Ya Wang
"darren_tancsSingapore, Singapore",Most flavorful duck i have ever tasted,"Ordered 2 plates of duck cooked in different ways, but the herbal duck is my favorite. They have a host of other dishes besides duck, and our group of 4 ordered BBQ & Roast pork, pan-grilled bean-curd, vegetables and soup.Even the dessert (ice kacang) and drinks like chendol are marvelous. RM130 for such a feast, unbeatable price, totally worth the 1-hour commute.Show less",4.0,Reviewed 27 October 2017 ,Restaurant Ya Wang
alistair15,King of all duck,"Set meal is a choice not to be miss and of course their roasted dishes is all time favorite. A good dining place for groups, family and friends from oversea. All dishes are succulent and delicious.",3.0,Reviewed 23 October 2017 ,Restaurant Ya Wang
"Alice TSingapore, Singapore",Very good roast duck!,"Roasted herbal duck in tangkwei or ginseng gravy, tender meat & crispy skin, very delicious & value for money! Would also recommend the roast pork and honey-roasted char siew too. We ate there a couple of times and the food standard has been consistently good. They open for business from 8am.Show less",5.0,Reviewed 31 July 2017 ,Restaurant Ya Wang
Harry_Einis,"Excellent, casual roast duck restaurant in Johor Bahru old town.","We ordered the set for two people, came with soup, the famous roast duck, some vegetables, rice and special tofu, all for about 51RM.  Was a lovely lunch.  We recommend ordering the sets which allow you to sample a few different things.",4.0,Reviewed 20 July 2017 ,Restaurant Ya Wang
RinaLoveslife,Roasted Herbal Duck not to be missed! ,"The roasted duck rest in shallow herbal soup, crispy, tender and flavourful. Ordered Set B. Vegetables can be improved. Love the soursop juice. Very crowded place. I'm already hungry while typing this.",4.0,Reviewed 11 June 2017 ,Restaurant Ya Wang
"VisitJohoreSingapore, Singapore",Very good herbal duck but the rest are ordinary,"Herbal duck is the restaurant's speciality. Duck is filled with herbal sauce until it is sliced open for serving so it is guaranteed to retain its taste until one savours it. Otherwise, the roasted pork and char siew taste ordinary. The place looks old and not very hygenic. Some of the auntys serving the customers are little grumpy. Sea cocunut drink is almost tasteless with too many ice and sour plum is too sweet. The restaurant also serves chinese ala-carte. Less the location and hype, the food quality is average. Show less",3.0,Reviewed 11 June 2017 ,Restaurant Ya Wang
Karen_Goh1,Crispy Duck skin with herbal gravy ,"Ordered the combination of Duck, chicken, roast pork and bbq meat. Saw many people ordered noodle to go along. 
Duck skin is very crispy and gravy is full of herbal smell. The double boil soup is great. Roast meat is crispy on the outside.",4.0,Reviewed 4 June 2017 ,Restaurant Ya Wang
"47ngsSingapore, Singapore",Hope for those who like herbal roast ducks,My last visit in June 2015 ended up disappointment due to bone splinters and lack of herbal taste. Yet my visit today showed that they rectified 2 problems and renewed my faith in their herbal roasted ducks. Do consider visiting them early morning if you want to try their pipa duck and 十全 roast duck.Show less,4.0,Reviewed 14 May 2017 ,Restaurant Ya Wang
"LovelynlaiKuching, Malaysia",Very delicious herbal roast duck,"This place served very special herbal roast duck. The roast duck itself is already very tasty, and the herbal soup simply raise the level up. If you don't like duck, their roast pork and chicken are nice too. The restaurant is cozy with aircondition. Open from 8am till 6pm daily. Try to come in big group, then you can order other food like their famous nyonya steam fish too. This restaurant is within walking distance from JB Sentral and City Square. Show less",5.0,Reviewed 7 May 2017 ,Restaurant Ya Wang
Lerhkyz,Chinese tongue experience,"If herbal taste is your thing, Ya Wang have herbal roasted duck. They also have other flavours of roasted duck as well. Not only that, They have roasted pork which is nothing short of awesome.",4.0,Reviewed 3 May 2017 ,Restaurant Ya Wang
Charles B,Food ok but price is too expensive,"Food average but price is too expensive.  Just order duck, roast pork, hotplate tofu and 4 drinks and they charge me RM65.",2.0,Reviewed 27 April 2017 ,Restaurant Ya Wang
goldenspoon,Herbal Duck is Dope,"I generally don't like duck, but this place is AWESOME. They are known for their herbal duck, and gravy is amazing! I wouldn't recommend side dishes though. Tried the sambal kangkong, and it was meh.",4.0,Reviewed 11 April 2017 ,Restaurant Ya Wang
"16888livetotravelSingapore, Singapore",Rude treatment and expensive by Malaysia standard,"We ordered 2 duck drumsticks rice and some vegetables. The waitress was very rude in their service. When making payment, they charged wrongly. When told, she refund us. But when I put out my hand to receive the refund, she gave me an angry face and slam the money on the table instead, Will not go back any more. Anyway, the duck drumpstick rice is very expensive for a run down coffee shop setting. There are better duck rice all over the world.Show less",1.0,Reviewed 11 April 2017 ,Restaurant Ya Wang
"queklSingapore, Singapore",Worth a try!,"The herbal roast ducks and roast meats looked good at the stall. First, I went by and because I had eaten lunch, I went off to have coffee nearby. When I came back about 2-3 hours later, the roast meats, especially the roast pork/shio bak was sold out! I bought half a tang kui roast duck and half a ginseng duck. Brought back to Singapore for dinner. It was still good, just needed to heat it up. The duck is meaty with sufficient fat, and was succulent enough (you know how awful roast ducks can be if it is not fatty enough-too tough). With all the mixed reviews that you read, it is worth a buy (definitely value for money in JB). Buy a half of any type and try - a whole tangkui duck is RM$60, half at half that price! You need to try it yourself. Just buy and eat it. It is worth the buy.Show less",4.0,Reviewed 3 December 2016 ,Restaurant Ya Wang
"WilsonWSAngSingapore, Singapore","Nothing good, don't waste time here","Had lunch here and was surprise by the title Dian xiao Er Consultant. Food wise it's nothing fantastic and we suspect the food is laden with plenty MSG leaving uncomfortable after the meal.Plenty of flies flying about, not the best dining environment.Not exactly very cheap in term of Malaysian standard and better off paying quality food at good environmental at Singapore's Dian xiao er Show less",2.0,Reviewed 1 November 2016 ,Restaurant Ya Wang
JeretangwkSingapore,Late Lunch,"Went there around 2pm for something to eat (right after lunch!).Was drawn to the signage indicating that it was the consultant for dian xiao er (restaurant franchise specializing in roast duck in Singapore). The duck is decent, nothing to shout about. We tried the dan gui version as well, which i find is a tad too bland. The duck is not well marinated but the chili sauce makes up for it. Other than that the duck is served cold and badly chopped up (not for those who like huge chunk of meat with every bite).Nevertheless, the price is cheap compared to Singapore. Will consider a re-visit earlier next time if the duck is served hot.Show less",3.0,Reviewed 22 September 2016 ,Restaurant Ya Wang
singsky,Set meal at Ya Wang,"The duck was not as good as we expected. The skin was not crispy. 

We had lotus root soup and fried sweet potato leaves which were good.",3.0,Reviewed 14 August 2016 ,Restaurant Ya Wang
ZhaoXiuMei,Yummy duck,"The roast duck tasted good though the skin is not that crispy. 
Restaurant staff is helpful and friendly.
The restaurant is pretty near City Square and there are other eateries around.",4.0,Reviewed 14 August 2016 ,Restaurant Ya Wang
"blueneutronSingapore, Singapore",Roast Meat Joint for Family Dining,"Cosy air-conditioned dining place with local char Siew, roasted pork and herbal duck plus many other local stir-fry dishes.Good for big families to eat together.Standard has dropped a little over the years as cooking & cutting have been outsourced.Can have a try if you are in the vicinity & need some cool air!Show less",4.0,Reviewed 4 July 2016 ,Restaurant Ya Wang
802darrenl,Just very normal,Skin not crunchy. Meat taste so so. Bad chili sauce. Sorry I'm pampered by KL roast duck. 1st time and the only time. Obviously over rated. Maybe surrounding not many things to eat.,2.0,Reviewed 28 June 2016 ,Restaurant Ya Wang
Roy C,Lunch Stop over,"Its a wonderful, old-fashioned eatery that serves the popular duck.  The herbal roasted duck is probably the tasty of the bunch.  The roasted pork was average and cooked vege was acceptable.

Its good to enjoy it if you haven't been here before.",4.0,Reviewed 18 June 2016 ,Restaurant Ya Wang
Chockiechic,Delicious with a taste of home cooked goodness,"The duck served here (the herbal one) really lived up to all the hype in food blogs where this restaurant has been featured. We ordered the set for 5pax and every dish, from the humble watercress soup to the pork belly yam and the claypot tofu, amongst others, all turned out to be really yummy. Definitely visiting again if in JB.Show less",4.0,Reviewed 16 June 2016 ,Restaurant Ya Wang
Stubbee,Overhyped,"The herbal sauce was the best! Love it! But the duck is a bit tough. And its such a waste that their rice is sooo hard! Otherwise i would have enjoyed my lunch there. Maybe i will try ordering noodles next time! And like what other reviews mentioned; quite a number of houseflies there, so-so char siew and roasted pork belly. Personally, 招牌豆腐 is my favourite (egg tofu, homemade i think?) Good service. Staff will recommend dishes and amount you should order.Spent less than 60rm for 2 pax.Show less",3.0,Reviewed 7 May 2016 ,Restaurant Ya Wang
730reneej,Lovely eatery! Amazing duck!,"I have been to this place 3 times because it's a must-visit when I go to JB.The herbal roasted duck is the iconic signature dish, which is a must-order. The sauce is perfectly absorbed by the duck and the duck meat is still tender. It's super addictive!Their steamed fish is nice as well, but would be great if the sauce is a bit lighter.I also love their veggies, especially spicy sweet potato leaves. So far I've not had a wrong bite there. So just go ahead and explore the dishes!Show less",5.0,Reviewed 26 April 2016 ,Restaurant Ya Wang
Florence BSingapore,Dang Gui Duck,"Many bloggers recommended this Ya wang, so me and my hubby went to this restaurant to try out their duck. We took almost an hour just to search for this place, because we only recognize their BIG roasted duck they used to hanging out their shop, but now, they took it down due to authorities do not allow them to do so. We ordered their dang gui duck, soup of the day... their duck was super juicy and tender. & their soup was excellent. Their services are also very good.Show less",5.0,Reviewed 25 April 2016 ,Restaurant Ya Wang
GeorgeLoker,Simple Restoran with good food,This is the place for duck and the duck is exceptionally delicious. Just order some dishes and try it out yourself with your friends and family.,5.0,Reviewed 19 March 2016 ,Restaurant Ya Wang
"pohj694Singapore, Singapore",Fantastic duck n more,"Really nice and affordable meal. I order the signature herbal duck, pork trotter and roast pork. Really affordable. It's a 7 min walk away from city square but take note there's construction of hospital so don't rely too much on google map. But u will get there. Don't miss out when u r in the area. Show less",5.0,Reviewed 16 January 2016 ,Restaurant Ya Wang
"1837selviaSingapore, Singapore",Need better chicken rice chillie,The chicken rice chillie is rather sweet and they don't serve the authentic chillie that goes well with the chicken rice. The best dish is the deep fried baby kailan where you can't really find this dish other restaurants but the sugar level for this dish needs to cut down. They make their own tofu as you usually don't find it in any other restaurants too.Show less,4.0,Reviewed 30 December 2015 ,Restaurant Ya Wang
benwolf223,truly the duck king,Me and my mom have been there for two days in a row and we really the food and drinks there. The duck and the roast pork is awesome! They even serve Heong Pin! They keep on being the best!,5.0,Reviewed 1 September 2015 ,Restaurant Ya Wang
"msjuliengSingapore, Singapore",Not Fantastic,They claim to be the adviser of Dian Xiao Er 店小二 but the herbal duck (most popular dish of theirs) was a let down and a disappointment. The gravy was no where near the same taste as DXE's and the duck....... thumbs down. We also ordered baby kai lan vegetables and it was not really tasty. Can give this place a miss if you wish.Show less,2.0,Reviewed 13 July 2015 ,Restaurant Ya Wang
Elvina_08,Dissapointed,"Not recommended. Very expensive and not that nice as I expect it to be. The herbal duck wasn't that great, not worth the hype.",1.0,Reviewed 11 June 2015 ,Restaurant Ya Wang
"LowHarrySingapore, Singapore",A Well-known Herbal Duck Restaurant,"Our party of three visited this restaurant for lunch andhad their set menu for three persons.The set meal had the following items, winter melon pork soup,duck with tung kway herb, kangkong vegetable, toh fu seafoodcasserole, braised belly pork with yam & steamed riceGood value for the number of dishes & portion sizes.We ordered another dish of duck with ginseng to compare itwith duck with tung kway. We found that the first duck dishhad the tung kway taste whilst that of the duck with ginsengwas more insipid.We did not rate their duck dishes as outstanding despite all thehype.Directions to the restaurant : From City Square Mall cross Jalan Wong Ah Fookand head for Tokio Marine Insurance Building. Ya Wang restaurant is a fewdoors away. You cannot miss it as it has a large duck signage.Food rating : 6 out of 10 points.Show less",3.0,Reviewed 9 June 2015 ,Restaurant Ya Wang
"47ngsSingapore, Singapore",Average Herbal Duck but tasteless roast chicken,"Purchased 十全 herbal duck and 1/2 roast chicken. Herbal duck is average but the roast chicken is tasteless.To add on, be prepared for the bone chips found in the mist of the meat. Not sure if it is due to the blunt knife or the way chopping was done.Will certainly go back to 店小儿 for herbal duck in future.Show less",3.0,Reviewed 1 June 2015 ,Restaurant Ya Wang
"wanjiingSingapore, Singapore",Good experience ,"Visited the restaurant after all the good reviews that I have seen. Their herbal duck was really tasty and their char siew was really good. We ordered additional kang kong to our lunch, which was not bad however it was alittle oily. But overall, the food was pretty good! Show less",4.0,Reviewed 21 May 2015 ,Restaurant Ya Wang
fehlow,Just ok,The food was ok but quite overpriced. The portions were small. After eating they give you a napkin. I'm thinking a nice touch until I get the bill and there is a charge for it.,3.0,Reviewed 20 April 2015 ,Restaurant Ya Wang
"diubirdSingapore, Singapore",Best Herbal Roast Duck,"Read some of the reviews online and decided that I had to make a trip down to taste their famous herbal roast duck. The place was a little inaccessible by foot with the road works going on next door, but hey, nothing is impossible with a good map. It would have been impossible to miss, anyway, with that giant sized duck hanging outside the restaurant.Ordered the famous Angelica herb duck and boy, the gravy was extremely tasty. The duck was well roasted & succulent and we could smell a hint of charcoal on the skin. The roast meat was slightly fatty, the way I like it, else it would have been too dry.Highly recommended for those who love their roast duck.Show less",5.0,Reviewed 12 April 2015 ,Restaurant Ya Wang
benwolf223,duck kkng,"want to have a duck for your meal, have no fear as Ya Wang restaurant offers the best and also the workers are friendly and ready to take your orders",5.0,Reviewed 29 March 2015 ,Restaurant Ya Wang
Rayner0411Singapore,It's a Meaty Affair,"I happened to chanced upon this place while doing some research on Johor Bahru. Was planning to come in with some of my friends for a meal. The herbal duck was so good, ordered roast pork and char siew as well, Could not resist the temptation for roasted meat. The beverage we ordered tasted average as based on my friends well if could be subjective for individuals. Overall me and my friends love it and will come back for more of the meatFinding this place was pretty easy, about 15 minutes walk from JB City Square. You will see a giant roast duck right above the restaurant.Show less",4.0,Reviewed 16 February 2015 ,Restaurant Ya Wang
511ryank,Good food at very affordable rate,"Finally got to try this restaurant and I must say they didn't disappoint. From the exterior, this shop looks like any shops that sell only roast, but when you are seated and presented the menu, you then realise that they are much more than that. They actually have other cooked food and lunch set menus.Travelled with three other friends, we decided to give their set menu a try. 5 dishes and of course one of which is their signature ""Herbal Duck"". All the dishes that came is yummy and feels like home-cooked food. Service was relative good but as business is so good do expect some moment where you called for service, you will be asked to wait, but generally prompt and fast. Lastly, they are quite reasonably priced, partly due to currency. Definitely will revisit as there is just too many things that I have not tried! Show less",4.0,Reviewed 5 January 2015 ,Restaurant Ya Wang
Niconoel,Yummilicious Duck,"Worth visiting this place just for the herbal duck and roasted pork. Dishes are reasonably priced and you really can't complain about anything here. Don't expect a fancy restaurant, but if you are looking for a good quality meal, try this place.",4.0,Reviewed 18 October 2014 ,Restaurant Ya Wang
"Siang Teng LSingapore, Singapore",Value for money,"This restaurant at Jalan Segget is easy to locate. If you are coming from CIQ building, just take the overhead bridge to City Square. Exit City Square along Wong Ah Fook Rd, turn left (south), walk two blocks away from City Square. Jalan Segget is to your right. Standing at the junction, you will not miss the giant duck display outside the shop. You'll know you are at the right place. It is also 2 shops away from the famous Ah Hua Rice Noodle Stall.Their herbal roast duck is really something. Reasonably priced and is really value for money. They serve other dishes too. Among all, their signature tofu and roast pork are superb. Dumpling soup is good too.It is certainly a good eating place to visit wherever you are in JB town.Show less",4.0,Reviewed 16 October 2014 ,Restaurant Ya Wang
"tgyap1Petaling Jaya, Malaysia",Herbal sauce roast duck and Nyonya fish. Will order without fail,Just the duck alone is rather average. Cooked with their herbal duck sauce and it becomes a different story. The Nyonya fish has a great balance of sour and spicy taste. Jalan Segget is the recommended place to go since it is their original restaurant. Funny that TripAdvisor requires a specific month and year. I've been patronising the place on average twice a month whenever going to JB town. Show less,4.0,Reviewed 16 August 2014 ,Restaurant Ya Wang
NSELSingapore,Something different - herbal roast duck,"There are 2 outlets for Restoran Ya Wang.  The main outlet address is No 2, Jalan Segget, Johor Bahru and the branch address is No 2, Jalan Sutera 4, Taman Sentosa, Johor Bahru.  I have sent in to update the Business Listing info.   My review is for the main outlet in Jalan Segget.  The huge duck display outside the shop make it obvious. Ya Wang (鸭王) is famous for it's herbal roast duck and they are also the appointed adviser to the famous Dian Xiao Er 店小二 herbal roast duck franchise here in Singapore. They also served other dishes too. I ordered a one-person portion of duck rice and a drumstick was served (RM6.50).  Realized that the strong herbal taste is only from the gravy drenched on the rice, the roast duck tasted quite normal.  The gravy is very delicious to go with the white rice though.    Show less",4.0,Reviewed 9 August 2014 ,Restaurant Ya Wang
Dianakpg,Reasonable Pricing and Good Taste,"Best Roast Duck Restaurant in JB .

Good service, fast and efficient. You can ask for the menu. Rice and noodles are served. 

Pricing is reasonable. Very honest.

Delicious.",4.0,Reviewed 30 July 2014 ,Restaurant Ya Wang
"Sealed77Kuala Lumpur, Malaysia","Duck= OK, Service = Slow","Stumble across this restaurant while looking for food after a long drive from KL. As my colleague and I came in we saw that there were just two tables occupied, a little skeptical but proceeded to order. Not familiar with this restaurant and with the recommendations from the waiter we stick to the common dishes: rice, mix vege, butter prawn and of course Duck (half a duck as we were hungry). Took them almost 30 mins to cut and serve an already roasted duck to our table and had to wait another 5 mins for the vege and another 10 mins for the butter prawn. I ordered an extra rice but it never arrive to our table. Waiter was apologetic, I guess our hungry and angry faces were too obvious. Below are the ratings base on our experience in the scale of 1 to 5:Duck : 3/5 (Ok, not bad nor great)Mix Vege: 2/5 (Too small portion for 2 person and cost RM12) Butter Prawns: 4/5 (It was fine, just fine)Service: 2/5 (Slow but friendly)Price: 3/5 (Would give a higher rating if the portion matched the price)Chances of going back to this restaurant? Slim to none.Show less",2.0,Reviewed 19 July 2014 ,Restaurant Ya Wang
"CheeWM2014Singapore, Singapore",Good value for money,"Agree with most Eroslkh mentioned about this place. Just to add on to that, the herbal roast duck is indeed quite nice, but not fantastic. double boil soup is just average and they serve within stainless steel bowl instead of porcelain type and of limited choice. visited many times over and usually only one or two types of soup was available. but cant complain as it cost only four ringgit.If go in a group, it will be worth while to order the tze char sets and there are many sets to choose from to suit the amount of people.My favourite there is the braised duck wings which cost less than a ringgit each and its perfect as finger food. Please note that they close quite early, but there is a branch near taman sentosa, but a bit more expensive though.Show less",4.0,Reviewed 21 May 2014 ,Restaurant Ya Wang
"DarkPsycheSingapore, Singapore",Delicious roast duck in herbal sauce,"The restaurant is a 10mins walk from City Square. We had ordered a portion of the house special herbal duck, fried kailan and noodles. If you love the herbal duck dishes at Dian Xiao Er, you will love the duck here. The meat is fragrant and tender. I've always loved herbal soups and the herbal sauce the duck meat was swimming in is to die for. The fried kailan was too sweet for my liking as it was deep fried and then tossed with pork floss. Would have preferred it on its own without the pork floss. The noodles were a tad bland and had a very eggy taste which I didn't quite like. We also ordered the sea coconut and birds nest drinks. Both were unfortunately tasteless. I noticed quite a number of customers ordering whole ducks as take aways. Will do that when I next visit Johor as the duck is the best thing about this eatery. Closes at 6pm on weekdays.Show less",3.0,Reviewed 19 November 2013 ,Restaurant Ya Wang
smiling_mangoSingapore,Delicious Herbal Duck,"Read about this place and took the opportunity to visit Ya Wang for lunch. It wasn't too crowded at 1.30pm on a Monday. Service crew was very friendly and very proactive with her recommendation. On top of their infamous Herbal Duck, she also recommended fish cooked in Nyonya style. A little assam tasting, the fish helps with the appetite. However, the fish and the duck does'nt seem to complement each other as both their taste clash. It on its own is very good. A fish, small serving of the duck for 2pax, small serving of roast pork and barbecue cha siu, small soup and 2 drinks cost RM$68.60.We ordered one whole herbal duck to be brought back home. That cost RM$52.Show less",4.0,Reviewed 15 October 2013 ,Restaurant Ya Wang
