Author,Title,Review,Rating,Dates,Restaurant
"HazlinShahKuantan, Malaysia",Delicious meals!,"Lovely dinner today with my kids. The food was absolutely wonderful, from preparation to presentation, very pleasing. The food was fresh, properly prepared and a great value for the price.Show less",4,Reviewed 28 November 2017 ,Paya Serai
"jago sPetaling Jaya, Malaysia",Triple Birthday Celebration!!,"We booked a corner at Paya Serai for three birthday celebrations and it was a most enjoyable occasion. Excellent choice of buffet and it happened to be a Sarawak food promotion that night which was great!Staff (Shaz) organised a third cake at very short notice and overall, the attention and service we received was outstanding. Staff to seriously congratulate are Shaz, Mathia and Rossi. Many grateful thanks to all of you.Will certainly be coming back for more celebrations and dining at PJ Hilton from now on ...being PJ residents, we must support our own hotels!!Show less",4,Reviewed 20 November 2017 ,Paya Serai
"myaicenKuala Lumpur, Malaysia",Fantastic Food and Entertaining Clown. But the parking is super expensive,"Love the food. Plenty of choices of eastern and western selections. The Clown was very entertaining as well. This is unique as it keeps the atmosphere happy, cheerful and entertaining. Will definitely recommend to friends with children. But will not recommend the parking as parking is RM35! Super expensive parking ever for less than 4 hours on Saturday!Show less",5,Reviewed 30 October 2017 ,Paya Serai
"Adly MKuala Lumpur, Malaysia",Variety of food selection,"Food selections are plenty. Choices of locals, international, seafood and desserts to choose. There are a whole lamb on BBQ too. Good choice for those with big appetite. Show less",4,Reviewed 16 August 2017 ,Paya Serai
"HanifflaiKuala Lumpur, Malaysia","Ridiculous Parking Fee at this Restaurant in Hilton Hotel, Petaling Jaya","Indeed a ridiculous parking fee of RM32.00 for 4 hours even with the validation by the Restaurant! We have our family HiTea in Paya Serai Restaurant of Hilton Hotel, Petaling Jaya today, 12 August 2017. The foods are reasonably good with many variety but for the price of RM119.00 per pax which I believe that we can get better deal from other notable hotels! On top of that with such a high parking fee where we went in 3 cars, it really put me off that I don't think that I will come back again to this hotel with my family! Show less",3,Reviewed 12 August 2017 ,Paya Serai
"Steve HPuchong, Malaysia",Solid but unspectacular for the price,"We tend to hit this place once a year--probably because we forget how OK-ish it is and we are eternal optimists. It's not that it's bad-it just isn't great and for the name and the price that's not really good enough. On entering the buffet it looks like there's a lot on offer. However, once you've been around a couple of times, you start struggling. The dishes all have a certain blandness that is fairly typical of major hotels in KL. As all locals and residents know even the cheapest roadside stall will give you tastier local food. The international sections are also a bit disappointing. They look appetizing up to a point, but taste-wise there's always something missing. Might as well pop into Uncle Chillis for some western food with a bit of oomph!So, as usual our large group left wondering why we'd done it to ourselves again. The not inexpensive bill only served to ram the message home again. Will we go back? Almost certainly-but not for a while.Show less",3,Reviewed 8 August 2017 ,Paya Serai
"Wildcat7400Kuala Lumpur, Malaysia",Crowded due to Good Food!,"PJ Hilton’s coffee house has always been one of my favourites since the 90s. But it has been years since I stepped into the restaurant. However, I was fortunate enough that my companion wanted to have lunch there. So, a buffet lunch it was for the both of us.Reservation was quick & easy. We were shown to our table though we came in earlier. Traffic was good that day. I loved the ambience especially the water feature surrounding the restaurant. We were not disappointed. The spread was good & the food, tasty. No complaints there. However, the satay station was always crowded & we only managed to taste a few sticks after our desserts before they were all taken up by other customers. Also, it would be great if water is given out free flow & not limited to 1 small bottle only.Paya Serai will certainly continue to be one of my favourite restaurants & we will definitely be back again!Show less",4,Reviewed 31 July 2017 ,Paya Serai
kavitabharambe,"Good food, Excellent staff","Good food, even for a vegetarian! Staff is always cheerful and helpful. Service may be slow at times owing to the huge rush, especially at breakfast, but the hospitality more than makes up for it.Show less",4,Reviewed 11 July 2017 ,Paya Serai
"MaxManilaManila, Philippines",Good food at Paya Serai,"I had late lunch here on one of the days I was billeted in Hilton PJ. This is one of their signature restaurants located at the ground floor.Ordered nasi goreng kampung and a soda. The dish is Malay style fried rice with king prawns, chicken wings and satay. It was served with fish crackers and fried egg. Very good meal indeed. Tasty, cooked just right, especially the prawns. Meal is quite filling due to the size of the dish. Waiters were quite responsive to the requests of our group.Serving lead time though can be improved, as it took a really long time for the meal to be served. Perhaps, it was freshly cooked, but customer shouldn't be made to wait for more than 15 minutes for nasi goreng.Overall, it is worth a revisit. Show less",4,Reviewed 28 May 2017 ,Paya Serai
"evelynng14Subang Jaya, Malaysia",Paya Serai is the best restaurant i've had,"I've been to have my breakfast at Paya Serai and it's really satisfying. There are lots of live food stall(e.g: canai, pancake,etc)The chefs and interns all are nice and treat the guests well . They don't hesitate to help me when i need somethingKeep up the good work! Thank you for the nice breakfast and service you serveShow less",5,Reviewed 27 March 2017 ,Paya Serai
"faiiyattSelangor, Malaysia",Good customer service!,"I went there 2 times last Ramadhan. The food was superb nice and variety choice. The staff was very friendly, I still can recall one of staff by the name of ROSSI. She was very helpful. She helps 4 of us to connect the wifi on my handphone and took care of my 2 year old son! Paya Serai will always be in my list for Iftar.Show less",5,Reviewed 27 March 2017 ,Paya Serai
"RADStaffKuala Lumpur, Malaysia","I brought my guest to Paya Serai at PJ Hilton, the food is fanastic and we was served by Mr Andy.",The buffet is really very nice and Mr Andy who served us was really very nice. I would like recommend to everyone to try.Show less,5,Reviewed 25 March 2017 ,Paya Serai
KakiP11,Good food and excellent service,"We had dinner at Paya Serai to celebrate my friend birthday. The buffet food was good and big thank to Rossi and team for arrange the table decoration and suprise birthday cake. She highly recomended us to Chillis after the dinner. Thank you again to Rossi, she really make our day.Show less",5,Reviewed 24 March 2017 ,Paya Serai
"tunteja104Kuala Lumpur, Malaysia",MUCH BETTER,Overall I'm happy with the buffet and service provided. Big improvement from my last visit nearly 3 months ago. Keep it upShow less,5,Reviewed 24 March 2017 ,Paya Serai
"abxyKuala Lumpur, Malaysia",BEST NASI GORENG IN TOWN,Went there alone and decide to go for ala carte. The staff suggest me to try the fried rice and it really worth it. Definitely will come backShow less,5,Reviewed 15 March 2017 ,Paya Serai
wxnx,Dine in at Paya Serai restaurant,"Highly recommended asian food. Spread and good selection of food. Very nice place! Friendly and helpfulness staff. Great service and professional. Mr Suhaidy very nice person, always offering to assist us overal experience is excellent! Highly recommended lot of thanks for celebrating my fiance birthday, appreciate it!Show less",5,Reviewed 10 March 2017 ,Paya Serai
"Dannytravels73Sydney, Australia","Bland, and no servicde","Not a great opinion of their food. Came highly recommended for local Malaysian food.Disappointed with what was delivered. Even the waiter was surprised by the plate - sparse - and dry. 3 meat dish.Chicken was just full of bones, minimal meat. Not worth the time to dissect...Beef was as dry as the rice.To the credit of the team - they agreed it was bad form - and refunded all - and offered free ""buffet"" food- but i moved on. Show less",1,Reviewed 1 March 2017 ,Paya Serai
"Peng Khuan FKuala Lumpur, Malaysia",Wide range of buffet spread,"A fairly popular place for tucking into a variety of dishes, Paya Serai is busy on weekends and during festive days. Book ahead to ensure a table.My family has always enjoyed dining here as the service is good and there are enough food choices to please all our taste buds. There are soups, salads, mains, meat carvery, curries, rice platters, breads, pastries, ice creams, fresh fruits and lots more. There's no need to worry that someone may not find something he or she likes to eat. The only fear is over indulgence as it's an all-you-can-eat kind of outlet.Show less",3,Reviewed 14 February 2017 ,Paya Serai
"kelapa44Louisville, USA",Disappointed but maybe we came at the wrong time,"We have been here a few times before and was happy with the spread but the lunch spread on this Monday was terrible. There was barely anything to choose from. Even the noodles had only tom yum as the soup instead of usually a curry soup or a soto soup. And there was only 1 strainer for everyone. There was no Japanese station or roast beef / lamb stations / or seafood station. The indian selection had only jeera rice and 2 curries. The satay was nice though.We were told that the chef was away (this was 26 Dec) so maybe this was likely. When we asked the manager, we were told that lunch spread was ""normally"" like this and it was the high tea (12.30 noon - 5pm) on saturdays and sundays which had much more selection. So maybe we came at the wrong time.Show less",2,Reviewed 26 December 2016 ,Paya Serai
Sunshine Z,always been a favourite,"meals at paya serai hilton, has always lived up to its standards from many many years ago. we used to come here, as a child til now and it is very well served cooked dishes. always a favourite",5,Reviewed 10 July 2016 ,Paya Serai
Lin1177,My all time favorite!,I have been to most hotel restaurants in Petaling Jaya and Kuala Lumpur area and Paya Serai is one of the best! Awesome buffet spread with local and Western food.,5,Reviewed 8 July 2016 ,Paya Serai
"lalalyzzPetaling Jaya, Malaysia",A Let Down,"My family and I were here earlier for their iftar/ dinner buffet. Well. Now. I have a lot to say. First: The crowd: Glutton and I must say, almost barbaric. It was as if they couldn't grasp the concept of attending a buffet. There was no system and everywhere I looked the place was nothing but an eye sore. Kids were minging everywhere. Second: Foods were not replenished immediately. The guests had completely emptied some of the dishes 10 minutes into the buffet. Third: Plates were only available at 2 sections. At one point I wanted to get hold of some lamb curry that was located near the cashier. I had to hustle through the crowd all the way to the back to get a plate. I don't mind the wait & the walk. But like I mentioned earlier, the crowd could easily get on your nerves. Fourth: Plates, glasses & cutleries had stains on them. Also. When we arrived, we were short of cutleries & napkins. Fifth: most of the servers ignored us. There was a nice Nepalese lad, Deniya, the only one who never failed to attend to us. Sixth: when I asked the staff where to get certain dishes, they didn't know which was which and were just as completely lost as I was. Seventh: Upon payment, we were asked how many of us showed up. (We initially booked a second table for our dear Mom and her friends. We cancelled it before the buffet since the crowd was inappropriate for a reunion. They had their dinner at Genji, a Japanese restaurant on the first floor). When we said 3 (only my sister, myself, and my brother were evidently present), the cashier, Azuna or something, snickered and condescendingly asked ""3..? Really? Are you sure? 3 of you?"". To each of that we nicely answered yes and nodded harder than a bobblehead. I wasn't having it. I went, ""Don't you believe us? Don't you need to have trust in your customers should you wish to earn it from them?""She did apologise afterwards when she gave us our change. We didn't leave our tip there. We tipped the servers in person. And so should you. Eighth: Food: I wish I didn't have to do this. But honestly, it's merely decent here. Nothing was good. If you're looking for a traditional cuisine be it Indian, Malay, Chinese, it's not worth it. Ninth: Cleanliness:The worst part was the arrangement. Floor & food stations were dirty, there were food bits and spills everywhere. Utensils were oily and disgusting. Again this reflects back on the customers as well. Drinking glasses were placed upward (unhygienic). There were plenty of used glasses amongst the clean ones. Again, the crowd. Tenth: buffet for 3 was RM 357. I don't think it should be that expensive given the food quality & service weren't up to our expectation. Eleventh: Parking basement: Looks sketchy. A complete maze. If you have thyroid and failing eyes like me, you're not gonna enjoy circling around the narrow maze. The building is basically just old and hasn't been renovated.Our huge car couldn't manoeuvre around certain corners. (We are fatties. Hence the cruiser)Twelfth: Parking is expensive here. RM 18 per entry. Everyone was given an RM 8 discount. Nice gesture. But looking at the parking bay, you'll be blown away. Some were upset to find out the parking fee. They had that 'yong soi' (black face) look on them. Despite everything I've mentioned, I was here a few times years ago. The last was 2 years ago. Buffet was better then. Maybe à la carte's better here. Who knows. I'm not gonna give it a try.Show less",1,Reviewed 4 July 2016 ,Paya Serai
Simon6511,Simply Good,"This is a great place if you wish to bring your guest to dine and enjoy Malaysian food, though the place is crowded, the food is nice, the waiter and waitress are friendly and the selection for the BUKA Puasa is just great",3,Reviewed 28 June 2016 ,Paya Serai
"ARuemKuala Lumpur, Malaysia",An old favourite for the locals,"I went to this old favourite breaking fast venue for so many years. This time around the price has gone up substantially. Their buffet spread is as usual quite a good variety. But then you can only eat so much. All in all this place did not disappoint us. They have a bit of chinese, a bit of western and of course malay spread. But I feel the service could be better, but then at breaking fast with so many patrons it is difficult to cope. On normal days when the crowd is not as many their service is better. Show less",4,Reviewed 26 June 2016 ,Paya Serai
Eddie T,Nice Buffet Lunch,Having buffet lunch with business friends prior puasa month 2016. Decent choices if foods and the India and Malayu recipes were nice and I liked it very much. The satay was good and taste originally like the satay from typical kampung melayu. Waiter is friendly but less attentive due to peak hour or shortage of workers. Environment of restaurant is good and cosy to have meal. I will bring my family to try their buffet again for the next visit yo this Hilton PJ Hotel.Show less,4,Reviewed 12 June 2016 ,Paya Serai
"maj0raSeremban, Malaysia",An Auspicious Occasion & Great Food!,"Our family members have visited Hotel Hilton PJ especially, the Paya Serai restaurant. Wow! the Buffet spread are fantastic with varieties with delicious taste.The restaurant is large and guests can move around easily with nicely arranged seats. This time around, it was an auspicious event of my beloved wife Ruth Mary Karam Chand's 70th Birthday specially organised by our children & grand children.Special thanks to the Restaurant Manager Suresh, the Chefs & all the staff, especially, Linda, Mustapha, Andy & Kadir who made this event a memorable one. We all enjoyed the delicious dishes & will come back.Show less",5,Reviewed 8 June 2016 ,Paya Serai
TonyA3598,5 STAR PRO,"I truly regret going to to Paya Serai Restaurant for buffet. Firstly they charge you for water and as I know all 5 star hotel serve free water at their restaurant for guest dining at its restaurant but not Paya Serai. To pay 110 ringgit for buffet that verieties are limited and quality of choices are as good as 2 star hotel buffet and then charge for water is so rediculous. When I argue about why they dont serve water, their supervisor indicated that they only provide pipe water n it is not hygenic.. If their water is not hygenic then the food is not hygenic tooShow less",1,Reviewed 6 June 2016 ,Paya Serai
SAS3812,Great Food,"It has both local and western delicacies. Lots of variety that I could only sample some of the food. Very friendly staff. Good ones: fish soup, crab meat soup, asam pedas.",5,Reviewed 19 May 2016 ,Paya Serai
"Max1968ITRome, Italy",ok,"the place offers both a buffet option at 110 RMY or à la carte. Being alone and quite tired I chose the latter. Nasi Goreng was good but not memorable, the tropical fruit platter big and fresh but I was expecting something more than a few bits of papaya, pineapple and the melon and watermelon that I can find also in Europe; price was 83 MYR which is very ok especially if you're used to Hilton buffets in Europe. Very friendly staff.Show less",3,Reviewed 19 April 2016 ,Paya Serai
tkzrea,Not as great as what it used to be,"I do come to this restaurant quite often, previously for business lunches but now usually for a business drinks only. Sometimes I have the family here to dine for their buffet here which has been almost an well known attraction of this restaurant for many years (I am talking about at least 20 years). Up until recently, I have always thought the food was above par but now I have come to believe that it is now just average in taste, especially when one considers the prices they charge being a restaurant in a five star hotel i.e. The Hilton. The standards and taste have dwindled over the years and as a regular patron, you come to realize this quite quickly. In fact, whilst having to relax at the lounge recently, I decided to ask for on the menu pepperoni pizza and what they served me was a small plain pizza topped with sliced frankfurters. I don't think this should come from a 5-star hotel.Nevertheless, I must say the ambience is still cozy, despite having a lobby that is usually filled with people. The service provided by the staff there is also very good. Unfortunately, there are times you get smokers in the lounge which is located in front of the restaurant. For some reason, the management do not discourage them from smoking, but to be fair, this occurrence appears to be lesser now. On the overall, this restaurant and the lounge in front of it do provide services which is of acceptable standards. I would probably patronize the lounge again as it is a very convenient place to have a business discussion; given the nice set up. However, this may not be enough to persuade me to bring my guests or family for a meal any longer since the quality of the cuisines and the presentation have not kept up with present standards. One must consider that there are many other restaurants to choose from in that area given the prices this restaurant charges, and unless the management does something to improve it, I am afraid their patrons will be limited to mainly their hotel guests; which may not be aware of the presence of nearby restaurants.Show less",3,Reviewed 21 December 2015 ,Paya Serai
"LynD827Petaling Jaya, Malaysia",Not what we expected,"We dined on a Friday night. The place was not busy and we were ushered to our table. Unfortunately a chair was dirty (wet) and we were ushered to another table.Opted for buffet. There were different sections for different cuisines - Malay, Chinese, Indian, starters and dessert. Each section had about 3-4 dishes except for starters and dessert which had more. Food was not bad -- could have been better considering the small number of dishes available. Drinks are served at the table. Tea/coffee is part of buffet.A sore point was some dishes were not placed as per labels. e.g. Label says Malay Kuih but options were definitely not Malay Kuih. In fact assorted Malay kuih were placed behind the chocolate fountain (opposite side of the table), giving you the impression it is part of the chocolate fountain fare.Also I felt one or two dishes could have been categorized better (e.g. Chicken soup with Chinese herbs placed under Malay section as well as lamb soup commonly found in Mamak outlets).Show less",3,Reviewed 11 December 2015 ,Paya Serai
"nellielimKuala Lumpur, Malaysia",Good selection for buffet,"The Hilton PJ has been around for a long time and serves a good selection for its buffets. Cuisine is Malay and local Malaysian style cooking. While taste has always been consistently average, it does offer reasonable pricing and convenience for folks living around the area. Service can be improved.Show less",3,Reviewed 17 November 2015 ,Paya Serai
"zainali_12Kuala Lumpur, Malaysia","Good food, outstanding service","My family went to Paya Serai for hi tea recently. We were very happy with the food selection which was mostly tasty. We were especially happy with the service. The servers were attentive and quick to clear the used plates from our table. One of the servers, Mustaffa, was especially commendable - friendly and professional at the same time.Show less",4,Reviewed 12 November 2015 ,Paya Serai
Duc696chic,Al A carte or Buffet,Either way you won't be disappointed the food is scrumptious.  There is so much to choose from on the buffet but you must have the chicken and beef satay sticks they are so good,5,Reviewed 30 October 2015 ,Paya Serai
JH992Petaling Jaya,Average buffet meal,"My family decided to eat here, having not been here for many years. Food, in general was average-to-good and service was attentive. We were not happy with the display of bottles of mineral water on the table. So low class. Not what we expected from the Hilton. Plus, they expect us to drink out of plastic??? We were told that the water is only available from the bottles and they are chargeable. They used provide water for free and tea and coffee were not part of the buffet. Now, tea and coffee is a part of the buffet but water is chargeable. Very petty of them. Sadly, not only were there no selections of different teas/coffee, what was served was not good. With so many hotels offering great buffets, there is no reason for us to come back.Show less",3,Reviewed 16 October 2015 ,Paya Serai
ying chin a,Nice food and chef,"I went to Paya Serai after strong recommendation of my friend, and thigs were really as tasty as she said. The food were meticulously cook and served, appetising, and ingredients were well chosen and fresh. Another impressive moment was the chef Felix. He tried his best to make us feel like at home although he is busy, to share the ingredients he used and how he cook, I can feel his diligent and passion in culinary, and this is precious. Nice experience!Show less",5,Reviewed 13 October 2015 ,Paya Serai
Ivy C,Disappointing,"Went for buffet lunch on a Sunday. Food quality was bad and the buffet price per pax is very expensive. Selection isn't impressive as well. Definitely will not go back again, unless quality and spread is improved.",2,Reviewed 30 September 2015 ,Paya Serai
"MandyLvcShah Alam, Malaysia",Very tasty and presentable food,"Went to have dinner with my friends and colleague. The food and service surprised all of us. Food is tasty and fresh, crew were very attentive. It's beyond our expectation. Last but not least, the chef Felix Siew! He served and take good care of us along the dinner. Make us feel the prestige of a consumer. Keep up the good job, Chef Felix and team! We will be back at anytime soon! :)Show less",5,Reviewed 27 September 2015 ,Paya Serai
"petalbearBallarat, Australia",Buffet galore,"On our recent stay at the Hilton PJ we had breakfast and dinner at this restaurant. The breakfasts were very good and elaborate. I especially enjoyed having a variety to choose from. Many different types of cuisine. I loved the donuts they had the icing on them were delish. For dinner, they was lots of different food to choose from too.Show less",4,Reviewed 13 September 2015 ,Paya Serai
"LovetotravelpjPetaling Jaya, Malaysia",Very poor quality food,I never expect restaurant in a Hilton hotel serve such poor quality food. The crab and prawn are all not fresh. The slices of sirloin steak looked dry and unappetising. Even the pineapple at the fruit tray appeared with black spots. The only thing that is edible is the satay. The drink is also very expensive.Show less,2,Reviewed 30 April 2015 ,Paya Serai
"ExpatKL88Western Ireland, Ireland",Location PJ Hilton - Expensive Drinks!,"Some confusion with other reviews posted for this restaurant in wrong location!Attended seminar at PJ Hilton and decided to stay for dinner.Decided on A La Carte menu as they were prepping the buffet...dined here many times in the past but first visit for several years.Ordered the steak sandwich which when it arrived was very good as were the wedges and slaw that went with it.My rating reflects the price I was charged for drinks where the coffee at 23RM before any tax, service charge was nearly the same as the steak at 30RM which is quite ridiculous! I was also charged 16RM for a small glass of coke poured from the tap...40 RM for two drinks which is flagrant overcharging at best. I know that this is a hotel but one that sits in PJ ....?Show less",3,Reviewed 31 March 2015 ,Paya Serai
"brigfieldEdinburgh, United Kingdom",Good choice of Venue,Excellent service from Executive Chef Malek and Depute Exec Chef Hassan and staff. They could not have done any more to make our stay superb. They appreciated that we were long term guests and offered to go off menu if requested. Food and service in the restaurant was first class and to be highly recommended.Show less,5,Reviewed 26 February 2015 ,Paya Serai
"Jamal AKuala Lumpur, Malaysia","big outlet, somewhat indifferent staff","the place is large., and can fit a lot of people, but the service can be improved. i used to go there occasionally, and have observed that when there are large groups, food finishes very fast and not refilled quickly enough. on one occassion, refilled food served may have been something you can buy in the frozen section of a supermarket and simply fried, that was the impression i received.in addition, the staff could be more efficient...Show less",3,Reviewed 15 February 2015 ,Paya Serai
carsam c,Christmas Dinner at PJ Hilton,Food spread was good at PJ Hilton during Christmas season. Taste was also not too bad. Price included a Christmas party pack.,3,Reviewed 19 January 2015 ,Paya Serai
HonestTruth88,"Good food , pricey","Great ambiance, good food , great service but pricey compared to other restaurants in the vicinity. Has a buffet with a good spread as well for those who enjoy local food , can provide vegetarian food if requested.",4,Reviewed 6 January 2015 ,Paya Serai
Amir A,The place for authentic Malaysian dishes,The Paya Serai has been around for quite some time. I truly feel that this is the place for local dishes like 'soto' & 'nasi goreng kampong'. The service is excellent with very dedicated restaurant supervisors like Ms Rozita & Mr Andy.,5,Reviewed 2 January 2015 ,Paya Serai
"AnuwarBAKuala Lumpur, Malaysia",Enjoyable Visit on New Year's Day,"My family and I brought some friends to have lunch at this restaurant on New Year's Day. Special High Tea. We enjoyed the food spread, with plenty of local Malaysian and Western cuisines. Excellent main viruses as well as desserts & local fruits. Worth going again. Show less",4,Reviewed 1 January 2015 ,Paya Serai
DewiRatna,5 Star hotel 3 star service,"I have tried their buffet dinner, but the food was just average, nothing extraordinary. The service was so slow, took forever to even get a glass of water.",3,Reviewed 10 December 2014 ,Paya Serai
"Faroz SMedan, Indonesia",Great variety of food..,"Went here for breakfast and dinner during my stay at Hilton PJ Hotel. This is one of the best, if not the best, restaurant in Petaling Jaya. They serve a great variety of food and beverages to serve your need. Asian cuisine, Indian cuisine, European and etc. Hope they maintain this good quality of food, bcoz i'd love to come again..Show less",4,Reviewed 26 November 2014 ,Paya Serai
vinita j,excellent breakfast,"good food good selection pleasant staff
look out for mustafa who ensures all guess are comfortable and satisfied with meals",5,Reviewed 17 November 2013 ,Paya Serai
"kuldeepsinghgillPenang Island, Malaysia",good overall selection of food,my family and i always enjoy the breakfast here :we get very freshly squeezed juices b4 starting our meal and the selection and quality of food is commendable !! staff !!and i notice that the older staff are goodcant remember all their names but look out for Eskay i think n 1 chap Mustafa very pleasant fellowsfamily n i enjoy our meals there;;Show less,5,Reviewed 10 November 2013 ,Paya Serai
Marshall A,Spacious Restaurant,Exceptional choice at breakfast. Great service. Chefs will prepare your eggs any way you want - and bring tem to your fable!,5,Reviewed 24 October 2013 ,Paya Serai
Rajinder84,Excellent and best in KL,"Everything perfect, thank to staff of Paya Serai, always smiling and in few days, remembered my food choice and even my name :-). Nice to see them greeting us with my name and providing my food choice.",5,Reviewed 18 October 2013 ,Paya Serai
"synicalrulesPetaling Jaya, Malaysia","It was okay, I guess..?!","Was here over the Merdeka weekend to celebrate grandmother's birthday with extended family.I would say that the food is alright and the service is not bad (they cleared plates quickly), but then again, I didn't exactly pay for it myself and so why complain about it?Show less",3,Reviewed 31 August 2013 ,Paya Serai
"SingqueeSingapore, Singapore",Bland and processed food,"I had a Nasi Lemak which I think had been hanging around all day - nasty! Another time I had chicken satay but the meat tasted processed. After that, I only every ordered something that had to be prepared fresh - pasta/grilled chicken/salad - then it was OK.Show less",3,Reviewed 28 August 2013 ,Paya Serai
maymaymieMalacca,"Poor Service, Mediocre Food, and Expensive Parking at Paya Serai High Tea Buffet","Bad experience at Paya Serai High Tea Buffet today. The service is appaling. We arrived 15 minutes early for their weekend high tea buffet which starts at 12.30pm. There was no one manning the entrance, so I walked in to find someone. There were plenty of waitress and kitchen staff walking around but no one bothered to greet and ask for your reservation or seat you down. Few other guests were also walking around waiting to catch the attention of someone to direct them to their tables. Finally I approched a waitress who lead me to my reserved table. Once seated, you are left alone, they don't ask if you'd like iced water, nor automatically bring you iced water (unlike other hotels). 30 minutes into our meal we were still not served any water, and my husband had to flag a waiter down to ask for water for the table. Tables were slow to be cleared, even when there were at least 3 servers at our section. So we just stacked our dirty plates on top of each other. The buffet spread was mediocre. Not much choices and mediocre in quality. There was no seafood section at all, no oysters, prawns, crabs, scallops, mussels on ice etc....there was no japanese or italian section either. The chinese food was very disappointing, the Malay section was the best among all. Dessert ice cream was terrible. They only served those cheap local ice cream in chocolate, strawberry and yam flavour. Do not expect premium gelato quality ice cream here. Surprised a 5 star Hilton hotel serves this kind of ice cream... Shangrila and Mandarin Oriental all serve premium gelato quality ice creams at their buffets.Lastly, parking is super expensive here. We parked for less than 2 hours, and it was RM15. When settling the bill, we gave our parking tickets for validation, but the waiter said it's a flat rate today (Saturday), so no validation is necessary. I think RM15 flat rate for 1 hour plus of parking is ridiculous. We had 2 cars at our table so the parking fee was RM30, which in my opinion is very expensive. Even parking in hotels in the middle of KL city is much cheaper, normally around RM8 for 2 hours of parking, their restaurant dining flat rates are also around RM8, certainly not RM15.Conclusion, poor service, mediocre food, and expensive parking... do not waste your time here.Show less",1,Reviewed 17 August 2013 ,Paya Serai
"Sophie2309Singapore, Singapore",Blacklisted.,"Went for a dinner buffet at this so called 5 star establishment, I would like to comment on the food, hospitality and environment; first off, the salads and the fresh seafood as starters, well not too bad but I have tasted better. Then on to the main course, had tried everything in small portions as to minimize wastage, wow I must say the chefs have a salty palate, as most of the food is salty even the biryani rice, and the western section everything was tasteless accept the lamb. The Chinese soup was salty, the was nothing I liked. The desserts were dry cakes, that were very flaky when I pierce my fork through. Gosh. And there is no coffee/tea served? By the way the choc in the choc fountain was watered down! Gosh! Are you people trying to bring down Hilton's reputation? BUCK up!Show less",1,Reviewed 25 May 2013 ,Paya Serai
"jact78Kuala Lumpur, Malaysia",Terrible Service and Average Food,"I've booked for a party at Paya Serai and specifically asked to prepare addition table to put my party favors, cakes, etc. Once reached, the staff did not direct me to my reserved tables and just asked me to look for the tables myself. I've to walked to the end on right hand side looking for any tag and have to returned to ask him again on my tables. Then he tell me go the left hand side. So much for guiding me to my tables.....I've booked for 25 pax but the seats provided not sufficient and the additional table was not provided. Imagine my horror as my guests started to arrive and I have yet to setup my party decorations. We have to wait for them to setup the additional tables and seats for guest, bring in baby chairs, etc. I have informed all my requirements to them through phone during my reservation. Food wise, its definitely not worthwhile to pay RM85 to wait a few rounds just to get some satay which is the best choice of food. The grilled fish was not fresh. Peking duck wrap is good and the nasi lemak is average. The chocolate fondant went missing midway and all the kids could not have a chance to have them. Fruits selection are poor as with the dessert. Show less",1,Reviewed 15 May 2013 ,Paya Serai
sivaranjan,Excellent B'Fast,The varity & quality of platters served in breakfast was excellent & tempting. The timing is just correct for both business travel & pleasure trip. The presentation of food is very good. The staff are very polite & ever ready to help.,4,Reviewed 30 April 2013 ,Paya Serai
"enwestAlor Setar, Malaysia",Excellent variety and quality of food. Attentive service. Good value.,"We ate here three times last weekend - one dinner and two breakfasts. All were very good. Breakfast variety is impressive - Chinese, Indian, Malaysian, Japanese and western options were widely available. Custom-made omelets are excellent, as is variety of freswh fruit and breads. For dinner we chose the buffet, which was very good, with a wide variety of delicious multinational dishes. Ambience is pleasant and service is attentive without being oppressive.Show less",4,Reviewed 27 March 2012 ,Paya Serai
Athlet,quite ok,"I had buffet one night, it's quite ok, Chinese, Indian & Malay food to chose, good quality and reasonable price",3,Reviewed 5 March 2012 ,Paya Serai
Chitra1967,Birthday celebration,"Food at Yue has always been good. They provide excellent service and everyone whom has served were wonderful and helpful. Enjoyed the dinner with my family. Thanks to Jacquelyn,Idris and CorinnaShow less",5,Reviewed 3 March 2022 ,Yue
949premam,A Pleasant Experience for a Family Birthday Lunch,"Had a surprise birthday celebration for a family member here and was pleased with the efforts made by the Manager Ms Jacquelyn - very accomodating as my vegan request was pleasantly arranged - the dishes blended well when served with the non-vegan dishes. Idris and Corinna rendered excellent service - pleasant team they were - our family had a wonderful birthday celebration - the private room had a great ambiance too! It sure was a memory-enriched event! Thank you Jacquelyn,Idris and Corinna - stay as pleasant always!Show less",4,Reviewed 1 March 2022 ,Yue
Cherry C,Lovely dinner with lovely people,"A warm start with “Chef signature” double boiled chinese herbal soup in teapot. Nice ambience, good food & wonderful service from Jay John & Jacqueline! Sweet endings with a must try Osmanthus with lemongrass jelly, longan and aloe vera.Show less",5,Reviewed 25 February 2022 ,Yue
DAVID_14515,CNY Lunch,"This is a repeat visit within a week. Excellent fried rice with fish roe and Mongolian Chicken.Great friendly service led by Restaurant Manager Jacquelyn, and team Eugene, Idris and Lucas.I would rate 5/5 experienceShow less",5,Reviewed 11 February 2022 ,Yue
sooyin06,CNY lunch,"Came for CNY lunch with my friend. Their food is yummy especially the fried rice top with fish roe. Love their service too, Jacquelyn, Eugene, Idris snd Lucas gave us excellent service. Thank You !Show less",5,Reviewed 11 February 2022 ,Yue
